,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
421,0.668,0.631,8,-11.541,1,0.108,0.439,0.0,0.0648,0.64,71.214,audio_features,2QrBIUz6Mbmkh5dqcLzTHp,spotify:track:2QrBIUz6Mbmkh5dqcLzTHp,https://api.spotify.com/v1/tracks/2QrBIUz6Mbmkh5dqcLzTHp,https://api.spotify.com/v1/audio-analysis/2QrBIUz6Mbmkh5dqcLzTHp,164827,4,1999,blues
422,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,audio_features,4U6mBgGP8FXN6UH4T3AJhu,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/tracks/4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/audio-analysis/4U6mBgGP8FXN6UH4T3AJhu,232667,4,1999,blues
423,0.625,0.524,1,-10.965,1,0.046,0.0405,0.927,0.122,0.516,125.348,audio_features,3CNVaHOEJiktEnC3POAVN8,spotify:track:3CNVaHOEJiktEnC3POAVN8,https://api.spotify.com/v1/tracks/3CNVaHOEJiktEnC3POAVN8,https://api.spotify.com/v1/audio-analysis/3CNVaHOEJiktEnC3POAVN8,415467,4,1999,blues
424,0.498,0.87,11,-4.386,0,0.116,0.0503,0.00025,0.441,0.557,87.806,audio_features,7dP57u5hv9TqZnfTlklyrt,spotify:track:7dP57u5hv9TqZnfTlklyrt,https://api.spotify.com/v1/tracks/7dP57u5hv9TqZnfTlklyrt,https://api.spotify.com/v1/audio-analysis/7dP57u5hv9TqZnfTlklyrt,353507,4,1999,blues
425,0.321,0.941,4,-2.52,1,0.125,0.136,0.00745,0.11,0.652,92.604,audio_features,2zUo58hpXMdR1GUcGYyfmP,spotify:track:2zUo58hpXMdR1GUcGYyfmP,https://api.spotify.com/v1/tracks/2zUo58hpXMdR1GUcGYyfmP,https://api.spotify.com/v1/audio-analysis/2zUo58hpXMdR1GUcGYyfmP,140195,4,1999,blues
426,0.598,0.264,8,-11.55,1,0.191,0.859,0.0,0.0431,0.77,102.254,audio_features,2qJbJ9LXtrwFNH3Tuf1nG1,spotify:track:2qJbJ9LXtrwFNH3Tuf1nG1,https://api.spotify.com/v1/tracks/2qJbJ9LXtrwFNH3Tuf1nG1,https://api.spotify.com/v1/audio-analysis/2qJbJ9LXtrwFNH3Tuf1nG1,183933,4,1999,blues
427,0.353,0.517,11,-10.262,1,0.0883,0.289,0.0486,0.844,0.557,174.537,audio_features,2iRvnj638AaNON730B5yIs,spotify:track:2iRvnj638AaNON730B5yIs,https://api.spotify.com/v1/tracks/2iRvnj638AaNON730B5yIs,https://api.spotify.com/v1/audio-analysis/2iRvnj638AaNON730B5yIs,910573,3,1999,blues
428,0.497,0.0919,3,-15.685,1,0.0704,0.968,0.00214,0.133,0.548,206.431,audio_features,7CNaYAdLyi86kofGafReiT,spotify:track:7CNaYAdLyi86kofGafReiT,https://api.spotify.com/v1/tracks/7CNaYAdLyi86kofGafReiT,https://api.spotify.com/v1/audio-analysis/7CNaYAdLyi86kofGafReiT,139693,4,1999,blues
429,0.522,0.892,9,-4.925,1,0.172,0.412,0.00176,0.41,0.591,115.658,audio_features,5LNkpie03tsGvZgFxc2R0P,spotify:track:5LNkpie03tsGvZgFxc2R0P,https://api.spotify.com/v1/tracks/5LNkpie03tsGvZgFxc2R0P,https://api.spotify.com/v1/audio-analysis/5LNkpie03tsGvZgFxc2R0P,359267,4,1999,blues
430,0.568,0.839,7,-9.333,1,0.0487,0.127,0.589,0.18,0.969,125.471,audio_features,3N6T1Ou8z57HKlSMfyTEac,spotify:track:3N6T1Ou8z57HKlSMfyTEac,https://api.spotify.com/v1/tracks/3N6T1Ou8z57HKlSMfyTEac,https://api.spotify.com/v1/audio-analysis/3N6T1Ou8z57HKlSMfyTEac,87493,4,1999,blues
431,0.462,0.848,0,-6.337,1,0.107,0.00901,0.0498,0.776,0.545,127.82,audio_features,4KnqUUq5rHneAwi3eyDQzm,spotify:track:4KnqUUq5rHneAwi3eyDQzm,https://api.spotify.com/v1/tracks/4KnqUUq5rHneAwi3eyDQzm,https://api.spotify.com/v1/audio-analysis/4KnqUUq5rHneAwi3eyDQzm,388467,4,1999,blues
432,0.462,0.766,1,-6.509,0,0.0482,0.814,0.0628,0.137,0.628,127.453,audio_features,3dTKNQxas5m4cuunpHiVpi,spotify:track:3dTKNQxas5m4cuunpHiVpi,https://api.spotify.com/v1/tracks/3dTKNQxas5m4cuunpHiVpi,https://api.spotify.com/v1/audio-analysis/3dTKNQxas5m4cuunpHiVpi,158200,4,1999,blues
433,0.603,0.415,10,-10.962,1,0.035,0.899,0.54,0.233,0.636,129.759,audio_features,2BUJHjBlrEQWwuXKtR7Z7U,spotify:track:2BUJHjBlrEQWwuXKtR7Z7U,https://api.spotify.com/v1/tracks/2BUJHjBlrEQWwuXKtR7Z7U,https://api.spotify.com/v1/audio-analysis/2BUJHjBlrEQWwuXKtR7Z7U,191960,4,1999,blues
434,0.4,0.881,0,-1.897,1,0.0765,0.00921,0.597,0.199,0.448,61.456,audio_features,4BzDfIxPyZOR37XArUhKFK,spotify:track:4BzDfIxPyZOR37XArUhKFK,https://api.spotify.com/v1/tracks/4BzDfIxPyZOR37XArUhKFK,https://api.spotify.com/v1/audio-analysis/4BzDfIxPyZOR37XArUhKFK,149067,4,1999,blues
435,0.724,0.597,0,-8.156,1,0.0294,0.722,0.0,0.336,0.916,115.891,audio_features,7JQSSOondrSCmN5Sm7Kvi8,spotify:track:7JQSSOondrSCmN5Sm7Kvi8,https://api.spotify.com/v1/tracks/7JQSSOondrSCmN5Sm7Kvi8,https://api.spotify.com/v1/audio-analysis/7JQSSOondrSCmN5Sm7Kvi8,151800,4,1999,blues
436,0.375,0.608,1,-9.225,1,0.0604,0.625,0.0701,0.616,0.602,177.751,audio_features,20nQpaFVoEMA5aUGD8yn3i,spotify:track:20nQpaFVoEMA5aUGD8yn3i,https://api.spotify.com/v1/tracks/20nQpaFVoEMA5aUGD8yn3i,https://api.spotify.com/v1/audio-analysis/20nQpaFVoEMA5aUGD8yn3i,540360,3,1999,blues
437,0.418,0.633,10,-8.138,1,0.0462,0.0935,0.079,0.759,0.483,122.781,audio_features,3pazThgY7a2wq8jt20MYPn,spotify:track:3pazThgY7a2wq8jt20MYPn,https://api.spotify.com/v1/tracks/3pazThgY7a2wq8jt20MYPn,https://api.spotify.com/v1/audio-analysis/3pazThgY7a2wq8jt20MYPn,549933,4,1999,blues
438,0.424,0.875,9,-2.118,0,0.0378,0.285,0.0,0.158,0.925,114.303,audio_features,0K9Tnyg7E4y7tCYSSm5UMT,spotify:track:0K9Tnyg7E4y7tCYSSm5UMT,https://api.spotify.com/v1/tracks/0K9Tnyg7E4y7tCYSSm5UMT,https://api.spotify.com/v1/audio-analysis/0K9Tnyg7E4y7tCYSSm5UMT,135827,4,1999,blues
439,0.339,0.941,11,-2.005,1,0.35,0.0747,0.0161,0.101,0.423,151.889,audio_features,6MIo2NS5cx125JqauDiFvP,spotify:track:6MIo2NS5cx125JqauDiFvP,https://api.spotify.com/v1/tracks/6MIo2NS5cx125JqauDiFvP,https://api.spotify.com/v1/audio-analysis/6MIo2NS5cx125JqauDiFvP,114360,4,1999,blues
440,0.606,0.834,7,-6.101,1,0.0369,0.0155,0.0244,0.133,0.459,143.681,audio_features,1QL8zb5rHle1c9OM0lo4cG,spotify:track:1QL8zb5rHle1c9OM0lo4cG,https://api.spotify.com/v1/tracks/1QL8zb5rHle1c9OM0lo4cG,https://api.spotify.com/v1/audio-analysis/1QL8zb5rHle1c9OM0lo4cG,287493,4,1999,blues
441,0.738,0.664,11,-8.425,0,0.0468,0.326,0.273,0.0936,0.46,97.029,audio_features,7zXTkSIG2rCEV1zkN7eprO,spotify:track:7zXTkSIG2rCEV1zkN7eprO,https://api.spotify.com/v1/tracks/7zXTkSIG2rCEV1zkN7eprO,https://api.spotify.com/v1/audio-analysis/7zXTkSIG2rCEV1zkN7eprO,469013,4,1999,blues
442,0.489,0.711,6,-9.281,1,0.0375,0.477,2.01e-06,0.148,0.734,106.949,audio_features,7bPkugM3pcS49I0b1UJP8Q,spotify:track:7bPkugM3pcS49I0b1UJP8Q,https://api.spotify.com/v1/tracks/7bPkugM3pcS49I0b1UJP8Q,https://api.spotify.com/v1/audio-analysis/7bPkugM3pcS49I0b1UJP8Q,129587,4,1999,blues
443,0.35,0.844,4,-6.683,0,0.268,0.0288,6.79e-05,0.0753,0.377,187.836,audio_features,0j14D2Jp4i9zg9KKm9aSBk,spotify:track:0j14D2Jp4i9zg9KKm9aSBk,https://api.spotify.com/v1/tracks/0j14D2Jp4i9zg9KKm9aSBk,https://api.spotify.com/v1/audio-analysis/0j14D2Jp4i9zg9KKm9aSBk,278200,4,1999,blues
444,0.548,0.64,6,-6.82,0,0.0302,0.502,1.01e-06,0.182,0.142,69.591,audio_features,6sE3o6FJBPqpb3PINUZWx1,spotify:track:6sE3o6FJBPqpb3PINUZWx1,https://api.spotify.com/v1/tracks/6sE3o6FJBPqpb3PINUZWx1,https://api.spotify.com/v1/audio-analysis/6sE3o6FJBPqpb3PINUZWx1,282733,4,1999,blues
445,0.706,0.396,9,-12.175,0,0.0248,0.815,0.947,0.0925,0.719,103.986,audio_features,1guv0JLlFlWilOSy63IY2x,spotify:track:1guv0JLlFlWilOSy63IY2x,https://api.spotify.com/v1/tracks/1guv0JLlFlWilOSy63IY2x,https://api.spotify.com/v1/audio-analysis/1guv0JLlFlWilOSy63IY2x,290840,4,1999,blues
446,0.556,0.907,9,-6.365,0,0.0504,0.352,0.00707,0.228,0.708,99.287,audio_features,2otqdqFz0UIrHlxJYWJrDB,spotify:track:2otqdqFz0UIrHlxJYWJrDB,https://api.spotify.com/v1/tracks/2otqdqFz0UIrHlxJYWJrDB,https://api.spotify.com/v1/audio-analysis/2otqdqFz0UIrHlxJYWJrDB,281093,4,1999,blues
447,0.804,0.368,7,-8.871,1,0.0413,0.823,0.0,0.177,0.712,109.624,audio_features,3kHAw3CFncYn5tLbU8iTDZ,spotify:track:3kHAw3CFncYn5tLbU8iTDZ,https://api.spotify.com/v1/tracks/3kHAw3CFncYn5tLbU8iTDZ,https://api.spotify.com/v1/audio-analysis/3kHAw3CFncYn5tLbU8iTDZ,169307,4,1999,blues
448,0.537,0.934,11,-4.517,0,0.0917,0.164,0.876,0.381,0.603,135.867,audio_features,6Q3tvUvq4KMpCQhxaRKfzw,spotify:track:6Q3tvUvq4KMpCQhxaRKfzw,https://api.spotify.com/v1/tracks/6Q3tvUvq4KMpCQhxaRKfzw,https://api.spotify.com/v1/audio-analysis/6Q3tvUvq4KMpCQhxaRKfzw,162333,4,1999,blues
449,0.744,0.434,5,-10.807,0,0.0845,0.583,0.0151,0.0715,0.939,173.871,audio_features,1YwoYPfhuZlLDbJUH1cKSi,spotify:track:1YwoYPfhuZlLDbJUH1cKSi,https://api.spotify.com/v1/tracks/1YwoYPfhuZlLDbJUH1cKSi,https://api.spotify.com/v1/audio-analysis/1YwoYPfhuZlLDbJUH1cKSi,144360,3,1999,blues
800,0.0847,0.0856,2,-24.716,0,0.0405,0.964,0.592,0.289,0.0764,84.245,audio_features,1UvaZaHkh3D9AkmBrrnbFg,spotify:track:1UvaZaHkh3D9AkmBrrnbFg,https://api.spotify.com/v1/tracks/1UvaZaHkh3D9AkmBrrnbFg,https://api.spotify.com/v1/audio-analysis/1UvaZaHkh3D9AkmBrrnbFg,205493,4,1999,classical
801,0.15,0.0115,2,-26.636,1,0.0425,0.976,0.191,0.0836,0.0955,101.769,audio_features,2fYOyayT80ysO3nxw9lKXn,spotify:track:2fYOyayT80ysO3nxw9lKXn,https://api.spotify.com/v1/tracks/2fYOyayT80ysO3nxw9lKXn,https://api.spotify.com/v1/audio-analysis/2fYOyayT80ysO3nxw9lKXn,394560,3,1999,classical
802,0.143,0.00194,0,-35.355,1,0.045,0.932,0.0318,0.0694,0.0495,139.288,audio_features,5TKvSoHEXaCyk2GKM6pC3J,spotify:track:5TKvSoHEXaCyk2GKM6pC3J,https://api.spotify.com/v1/tracks/5TKvSoHEXaCyk2GKM6pC3J,https://api.spotify.com/v1/audio-analysis/5TKvSoHEXaCyk2GKM6pC3J,73827,3,1999,classical
803,0.235,0.0639,11,-24.404,0,0.049,0.962,0.603,0.466,0.0781,120.736,audio_features,04eShjKTWijeJJqGnhxpYK,spotify:track:04eShjKTWijeJJqGnhxpYK,https://api.spotify.com/v1/tracks/04eShjKTWijeJJqGnhxpYK,https://api.spotify.com/v1/audio-analysis/04eShjKTWijeJJqGnhxpYK,200360,3,1999,classical
804,0.135,0.0428,5,-26.085,1,0.0483,0.988,0.924,0.134,0.0394,63.831,audio_features,0wgqbmYhQyoL2TXGzQEg4k,spotify:track:0wgqbmYhQyoL2TXGzQEg4k,https://api.spotify.com/v1/tracks/0wgqbmYhQyoL2TXGzQEg4k,https://api.spotify.com/v1/audio-analysis/0wgqbmYhQyoL2TXGzQEg4k,240000,4,1999,classical
805,0.331,0.169,9,-19.859,1,0.0325,0.994,0.886,0.121,0.258,97.836,audio_features,38EmZT3oWA6lJE0o4ajfG8,spotify:track:38EmZT3oWA6lJE0o4ajfG8,https://api.spotify.com/v1/tracks/38EmZT3oWA6lJE0o4ajfG8,https://api.spotify.com/v1/audio-analysis/38EmZT3oWA6lJE0o4ajfG8,253573,4,1999,classical
806,0.349,0.0503,6,-18.668,0,0.038,0.903,0.153,0.228,0.295,107.272,audio_features,2cFsO1qC65joLn2GzRViBI,spotify:track:2cFsO1qC65joLn2GzRViBI,https://api.spotify.com/v1/tracks/2cFsO1qC65joLn2GzRViBI,https://api.spotify.com/v1/audio-analysis/2cFsO1qC65joLn2GzRViBI,150507,3,1999,classical
807,0.176,0.006,5,-42.238,1,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,audio_features,4wudbbceOZKjRlhTtbHvAs,spotify:track:4wudbbceOZKjRlhTtbHvAs,https://api.spotify.com/v1/tracks/4wudbbceOZKjRlhTtbHvAs,https://api.spotify.com/v1/audio-analysis/4wudbbceOZKjRlhTtbHvAs,636000,3,1999,classical
808,0.184,0.0915,2,-20.03,0,0.0413,0.981,0.734,0.222,0.0387,119.375,audio_features,6izxDWP8kx2yErjuHOdhHV,spotify:track:6izxDWP8kx2yErjuHOdhHV,https://api.spotify.com/v1/tracks/6izxDWP8kx2yErjuHOdhHV,https://api.spotify.com/v1/audio-analysis/6izxDWP8kx2yErjuHOdhHV,173000,3,1999,classical
809,0.227,0.0227,11,-29.761,1,0.0432,0.988,0.909,0.103,0.04,84.99,audio_features,2a6EP73QVZxj0NSVEta4Ad,spotify:track:2a6EP73QVZxj0NSVEta4Ad,https://api.spotify.com/v1/tracks/2a6EP73QVZxj0NSVEta4Ad,https://api.spotify.com/v1/audio-analysis/2a6EP73QVZxj0NSVEta4Ad,498867,4,1999,classical
810,0.364,0.571,6,-15.596,1,0.0453,0.874,0.867,0.121,0.38,84.899,audio_features,0VQMAup2VdeQWLCvM14Uz2,spotify:track:0VQMAup2VdeQWLCvM14Uz2,https://api.spotify.com/v1/tracks/0VQMAup2VdeQWLCvM14Uz2,https://api.spotify.com/v1/audio-analysis/0VQMAup2VdeQWLCvM14Uz2,150667,1,1999,classical
811,0.351,0.00622,0,-33.286,0,0.0388,0.994,0.943,0.115,0.0794,66.921,audio_features,6cDytuMZ5Z4iMEhK65HiHL,spotify:track:6cDytuMZ5Z4iMEhK65HiHL,https://api.spotify.com/v1/tracks/6cDytuMZ5Z4iMEhK65HiHL,https://api.spotify.com/v1/audio-analysis/6cDytuMZ5Z4iMEhK65HiHL,223067,4,1999,classical
812,0.351,0.206,1,-22.657,1,0.0597,0.797,0.255,0.0738,0.0839,130.415,audio_features,2OHnoGjn6X6kDwzO7Rw0Y9,spotify:track:2OHnoGjn6X6kDwzO7Rw0Y9,https://api.spotify.com/v1/tracks/2OHnoGjn6X6kDwzO7Rw0Y9,https://api.spotify.com/v1/audio-analysis/2OHnoGjn6X6kDwzO7Rw0Y9,577440,4,1999,classical
813,0.476,0.000707,11,-36.606,0,0.164,0.864,0.299,0.104,0.27,68.311,audio_features,2Lio4KTzsA8BPLhXmyo4CQ,spotify:track:2Lio4KTzsA8BPLhXmyo4CQ,https://api.spotify.com/v1/tracks/2Lio4KTzsA8BPLhXmyo4CQ,https://api.spotify.com/v1/audio-analysis/2Lio4KTzsA8BPLhXmyo4CQ,647973,4,1999,classical
814,0.19,0.00172,1,-42.862,0,0.0422,0.994,0.918,0.16,0.199,66.109,audio_features,7reMbNmRPg3jsaQomsMkZ3,spotify:track:7reMbNmRPg3jsaQomsMkZ3,https://api.spotify.com/v1/tracks/7reMbNmRPg3jsaQomsMkZ3,https://api.spotify.com/v1/audio-analysis/7reMbNmRPg3jsaQomsMkZ3,442573,4,1999,classical
815,0.466,0.15,5,-24.581,1,0.062,0.992,0.872,0.0889,0.797,159.519,audio_features,6DWIm1TfM9WiCNQeLbbAsd,spotify:track:6DWIm1TfM9WiCNQeLbbAsd,https://api.spotify.com/v1/tracks/6DWIm1TfM9WiCNQeLbbAsd,https://api.spotify.com/v1/audio-analysis/6DWIm1TfM9WiCNQeLbbAsd,233600,4,1999,classical
816,0.388,0.00843,9,-31.898,0,0.054,0.994,0.919,0.0861,0.179,114.314,audio_features,06toQgrXfTjsOtlrZLAMjd,spotify:track:06toQgrXfTjsOtlrZLAMjd,https://api.spotify.com/v1/tracks/06toQgrXfTjsOtlrZLAMjd,https://api.spotify.com/v1/audio-analysis/06toQgrXfTjsOtlrZLAMjd,453267,4,1999,classical
817,0.221,0.00921,4,-34.063,1,0.0384,0.995,0.901,0.0837,0.105,138.205,audio_features,2ZoSiPSkWqz36Qqtl940zr,spotify:track:2ZoSiPSkWqz36Qqtl940zr,https://api.spotify.com/v1/tracks/2ZoSiPSkWqz36Qqtl940zr,https://api.spotify.com/v1/audio-analysis/2ZoSiPSkWqz36Qqtl940zr,194000,4,1999,classical
818,0.2,0.194,7,-18.541,0,0.0364,0.977,0.869,0.362,0.0634,95.47,audio_features,3V4FF9d8nBWfFR3fJ8uXEp,spotify:track:3V4FF9d8nBWfFR3fJ8uXEp,https://api.spotify.com/v1/tracks/3V4FF9d8nBWfFR3fJ8uXEp,https://api.spotify.com/v1/audio-analysis/3V4FF9d8nBWfFR3fJ8uXEp,271507,4,1999,classical
819,0.223,0.137,4,-17.526,1,0.0401,0.963,0.879,0.131,0.101,61.585,audio_features,3IjkKx4Jcun93Iw5dpKFUC,spotify:track:3IjkKx4Jcun93Iw5dpKFUC,https://api.spotify.com/v1/tracks/3IjkKx4Jcun93Iw5dpKFUC,https://api.spotify.com/v1/audio-analysis/3IjkKx4Jcun93Iw5dpKFUC,383840,4,1999,classical
820,0.387,0.144,7,-23.357,1,0.0387,0.949,0.457,0.171,0.391,140.816,audio_features,2Fcz4xbLPuj0ZX7mH6p9d5,spotify:track:2Fcz4xbLPuj0ZX7mH6p9d5,https://api.spotify.com/v1/tracks/2Fcz4xbLPuj0ZX7mH6p9d5,https://api.spotify.com/v1/audio-analysis/2Fcz4xbLPuj0ZX7mH6p9d5,440507,4,1999,classical
821,0.216,0.0897,8,-21.605,1,0.0477,0.914,0.073,0.0844,0.0628,132.059,audio_features,1qrodRAeiSJUf1NKF34XXs,spotify:track:1qrodRAeiSJUf1NKF34XXs,https://api.spotify.com/v1/tracks/1qrodRAeiSJUf1NKF34XXs,https://api.spotify.com/v1/audio-analysis/1qrodRAeiSJUf1NKF34XXs,493907,4,1999,classical
822,0.323,0.121,8,-22.246,1,0.0425,0.957,0.795,0.0852,0.0938,150.979,audio_features,1s1RlSnTe70UVao58Nx7SN,spotify:track:1s1RlSnTe70UVao58Nx7SN,https://api.spotify.com/v1/tracks/1s1RlSnTe70UVao58Nx7SN,https://api.spotify.com/v1/audio-analysis/1s1RlSnTe70UVao58Nx7SN,755067,4,1999,classical
823,0.338,0.922,2,-6.783,1,0.0709,0.0107,0.877,0.515,0.526,122.311,audio_features,7FTf3bJuCq5UYHjUwggKNB,spotify:track:7FTf3bJuCq5UYHjUwggKNB,https://api.spotify.com/v1/tracks/7FTf3bJuCq5UYHjUwggKNB,https://api.spotify.com/v1/audio-analysis/7FTf3bJuCq5UYHjUwggKNB,373693,4,1999,classical
824,0.335,0.023,9,-26.922,1,0.0469,0.983,0.000143,0.0986,0.205,136.386,audio_features,2Rr5drmuGCScBpcPrRV3GP,spotify:track:2Rr5drmuGCScBpcPrRV3GP,https://api.spotify.com/v1/tracks/2Rr5drmuGCScBpcPrRV3GP,https://api.spotify.com/v1/audio-analysis/2Rr5drmuGCScBpcPrRV3GP,235333,4,1999,classical
825,0.199,0.0618,2,-22.286,1,0.047,0.97,0.864,0.111,0.0687,119.842,audio_features,3piSeZsUx79vyAJYMpODvy,spotify:track:3piSeZsUx79vyAJYMpODvy,https://api.spotify.com/v1/tracks/3piSeZsUx79vyAJYMpODvy,https://api.spotify.com/v1/audio-analysis/3piSeZsUx79vyAJYMpODvy,292627,5,1999,classical
826,0.223,0.00266,11,-37.342,1,0.0362,0.992,0.984,0.0759,0.0721,64.528,audio_features,4EaZ07QFNs3fK7ILrdUNq7,spotify:track:4EaZ07QFNs3fK7ILrdUNq7,https://api.spotify.com/v1/tracks/4EaZ07QFNs3fK7ILrdUNq7,https://api.spotify.com/v1/audio-analysis/4EaZ07QFNs3fK7ILrdUNq7,215000,5,1999,classical
827,0.46,0.387,7,-13.384,0,0.0311,0.934,0.279,0.48,0.513,72.376,audio_features,2d7C38EFmRjhBoDVQlkBwq,spotify:track:2d7C38EFmRjhBoDVQlkBwq,https://api.spotify.com/v1/tracks/2d7C38EFmRjhBoDVQlkBwq,https://api.spotify.com/v1/audio-analysis/2d7C38EFmRjhBoDVQlkBwq,119000,4,1999,classical
828,0.285,0.00617,10,-35.116,1,0.0358,0.995,0.878,0.0805,0.128,73.484,audio_features,5Cb4MaCBcLmd10Cl3wC74u,spotify:track:5Cb4MaCBcLmd10Cl3wC74u,https://api.spotify.com/v1/tracks/5Cb4MaCBcLmd10Cl3wC74u,https://api.spotify.com/v1/audio-analysis/5Cb4MaCBcLmd10Cl3wC74u,174693,4,1999,classical
829,0.488,0.0799,4,-28.028,1,0.0499,0.983,0.177,0.118,0.275,105.237,audio_features,3hfh3VfPtFVtB9KnuNtJXo,spotify:track:3hfh3VfPtFVtB9KnuNtJXo,https://api.spotify.com/v1/tracks/3hfh3VfPtFVtB9KnuNtJXo,https://api.spotify.com/v1/audio-analysis/3hfh3VfPtFVtB9KnuNtJXo,214667,3,1999,classical
830,0.29,0.938,4,-7.082,0,0.108,0.000446,0.89,0.545,0.196,120.488,audio_features,6z6hCyOaWbqYKAlgeA6U3d,spotify:track:6z6hCyOaWbqYKAlgeA6U3d,https://api.spotify.com/v1/tracks/6z6hCyOaWbqYKAlgeA6U3d,https://api.spotify.com/v1/audio-analysis/6z6hCyOaWbqYKAlgeA6U3d,260920,4,1999,classical
831,0.414,0.945,9,-4.66,1,0.0897,0.000333,0.479,0.314,0.565,145.014,audio_features,7D1wLtyGaUppoqMleM6VqT,spotify:track:7D1wLtyGaUppoqMleM6VqT,https://api.spotify.com/v1/tracks/7D1wLtyGaUppoqMleM6VqT,https://api.spotify.com/v1/audio-analysis/7D1wLtyGaUppoqMleM6VqT,396067,4,1999,classical
832,0.321,0.544,2,-7.179,1,0.0364,0.293,1.11e-05,0.11,0.283,127.284,audio_features,7ycz6sgZWp4wvF53BZVTjE,spotify:track:7ycz6sgZWp4wvF53BZVTjE,https://api.spotify.com/v1/tracks/7ycz6sgZWp4wvF53BZVTjE,https://api.spotify.com/v1/audio-analysis/7ycz6sgZWp4wvF53BZVTjE,398267,3,1999,classical
833,0.55,0.228,1,-12.217,1,0.0265,0.799,1.23e-06,0.187,0.284,103.961,audio_features,6w7KKnOj5nNNkfvWUM1oL8,spotify:track:6w7KKnOj5nNNkfvWUM1oL8,https://api.spotify.com/v1/tracks/6w7KKnOj5nNNkfvWUM1oL8,https://api.spotify.com/v1/audio-analysis/6w7KKnOj5nNNkfvWUM1oL8,178880,4,1999,classical
834,0.159,0.057,11,-19.253,1,0.038,0.609,0.677,0.0932,0.0964,79.811,audio_features,5aME3xBO6g6nfBXThdtJwD,spotify:track:5aME3xBO6g6nfBXThdtJwD,https://api.spotify.com/v1/tracks/5aME3xBO6g6nfBXThdtJwD,https://api.spotify.com/v1/audio-analysis/5aME3xBO6g6nfBXThdtJwD,553107,3,1999,classical
835,0.291,0.0161,4,-33.787,0,0.0462,0.948,0.894,0.0581,0.331,69.143,audio_features,69eTjfaXWJgapw4jMxCcTs,spotify:track:69eTjfaXWJgapw4jMxCcTs,https://api.spotify.com/v1/tracks/69eTjfaXWJgapw4jMxCcTs,https://api.spotify.com/v1/audio-analysis/69eTjfaXWJgapw4jMxCcTs,297000,5,1999,classical
836,0.111,0.0631,2,-25.589,1,0.0457,0.976,0.889,0.114,0.0388,72.455,audio_features,1OifapAqjUL6WOMEF4D7Qj,spotify:track:1OifapAqjUL6WOMEF4D7Qj,https://api.spotify.com/v1/tracks/1OifapAqjUL6WOMEF4D7Qj,https://api.spotify.com/v1/audio-analysis/1OifapAqjUL6WOMEF4D7Qj,293000,5,1999,classical
837,0.461,0.816,9,-6.612,1,0.0651,0.0369,0.88,0.251,0.279,111.093,audio_features,7CeF4VXPoaUbNB3NNHIXfM,spotify:track:7CeF4VXPoaUbNB3NNHIXfM,https://api.spotify.com/v1/tracks/7CeF4VXPoaUbNB3NNHIXfM,https://api.spotify.com/v1/audio-analysis/7CeF4VXPoaUbNB3NNHIXfM,217840,4,1999,classical
838,0.358,0.202,9,-16.726,1,0.0361,0.939,0.936,0.134,0.146,83.07,audio_features,23HUlzt20YuALl5Q2gWsKu,spotify:track:23HUlzt20YuALl5Q2gWsKu,https://api.spotify.com/v1/tracks/23HUlzt20YuALl5Q2gWsKu,https://api.spotify.com/v1/audio-analysis/23HUlzt20YuALl5Q2gWsKu,384027,4,1999,classical
839,0.161,0.0141,7,-33.216,1,0.0432,0.951,0.537,0.203,0.0796,136.038,audio_features,0Jo7db0ajM3LoePIeIK1c9,spotify:track:0Jo7db0ajM3LoePIeIK1c9,https://api.spotify.com/v1/tracks/0Jo7db0ajM3LoePIeIK1c9,https://api.spotify.com/v1/audio-analysis/0Jo7db0ajM3LoePIeIK1c9,245720,1,1999,classical
840,0.289,0.197,9,-18.424,0,0.0341,0.921,0.00077,0.314,0.584,140.466,audio_features,4m5rO8vfR0H6V4J8sKTU2J,spotify:track:4m5rO8vfR0H6V4J8sKTU2J,https://api.spotify.com/v1/tracks/4m5rO8vfR0H6V4J8sKTU2J,https://api.spotify.com/v1/audio-analysis/4m5rO8vfR0H6V4J8sKTU2J,156360,3,1999,classical
841,0.376,0.488,2,-13.597,0,0.0364,0.974,0.857,0.0932,0.54,96.537,audio_features,4mfQ1dT9zhaDhVpb4GbTOy,spotify:track:4mfQ1dT9zhaDhVpb4GbTOy,https://api.spotify.com/v1/tracks/4mfQ1dT9zhaDhVpb4GbTOy,https://api.spotify.com/v1/audio-analysis/4mfQ1dT9zhaDhVpb4GbTOy,145493,4,1999,classical
842,0.434,0.123,8,-23.995,1,0.0409,0.992,0.89,0.12,0.294,133.939,audio_features,1vWAWChbVffjnpl6PPzUA4,spotify:track:1vWAWChbVffjnpl6PPzUA4,https://api.spotify.com/v1/tracks/1vWAWChbVffjnpl6PPzUA4,https://api.spotify.com/v1/audio-analysis/1vWAWChbVffjnpl6PPzUA4,290773,1,1999,classical
