danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.33,0.734,2,-4.972,0,0.0416,0.000953,0.0,0.0874,0.256,178.986,221493,4
0.579,0.994,0,-5.89,1,0.153,0.0833,5.86e-05,0.388,0.384,144.007,201360,4
0.716,0.72,5,-2.183,1,0.0319,0.307,0.0,0.135,0.464,122.512,215853,4
0.36,0.0339,11,-28.417,1,0.0489,0.987,0.901,0.101,0.2,103.524,144500,4
0.393,0.582,7,-8.968,1,0.0263,0.269,0.162,0.107,0.473,140.759,192187,4
0.612,0.791,6,-3.519,1,0.0291,0.224,0.0,0.112,0.786,133.977,207040,4
0.544,0.659,9,-7.191,1,0.0298,0.427,1.33e-06,0.126,0.361,109.933,274933,4
0.395,0.756,7,-4.12,1,0.0544,1.74e-05,0.00665,0.319,0.475,112.092,304373,4
0.643,0.873,6,-6.829,0,0.04,0.00418,0.0545,0.0855,0.836,91.494,304293,4
0.377,0.74,7,-6.144,1,0.0347,0.024,0.11,0.129,0.744,204.586,310027,4
0.39,0.0432,6,-24.344,1,0.0506,0.723,0.000303,0.108,0.326,147.436,468133,4
0.694,0.404,9,-5.654,1,0.0393,0.889,0.000133,0.099,0.504,98.429,137960,4
0.733,0.67,10,-3.532,0,0.132,0.119,0.0,0.442,0.763,86.983,185267,4
0.118,0.0648,10,-22.065,1,0.0445,0.99,0.921,0.167,0.166,75.93,216147,3
0.402,0.133,4,-24.175,1,0.0374,0.905,0.000931,0.0789,0.412,130.79,249026,4
0.61,0.919,7,-4.707,1,0.0469,0.00145,3.23e-05,0.192,0.495,111.998,184893,4
0.879,0.322,9,-9.013,1,0.0453,0.0999,0.00131,0.106,0.84,122.063,225827,4
0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,179507,4
0.64,0.715,0,-8.105,1,0.0461,0.411,0.63,0.782,0.459,96.008,401271,4
0.813,0.403,7,-11.101,1,0.344,0.0315,0.0,0.11,0.66,111.904,240980,4
0.448,0.824,2,-5.508,1,0.0478,0.294,3.81e-05,0.662,0.463,185.217,206720,4
0.68,0.639,5,-6.233,0,0.0278,0.017,5.09e-06,0.0398,0.957,106.991,164867,4
0.569,0.265,0,-12.436,1,0.0269,0.902,0.00152,0.094,0.424,74.235,237173,4
0.725,0.733,0,-6.66,1,0.0242,0.508,0.0,0.173,0.843,100.311,219827,4
0.472,0.772,5,-5.928,1,0.0316,0.00658,5.65e-05,0.132,0.6,139.993,393480,4
0.576,0.853,6,-9.006,0,0.0443,0.314,0.0,0.155,0.747,108.443,243467,4
0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,202467,4
0.592,0.848,11,-5.631,0,0.0887,0.00134,1.15e-06,0.0964,0.399,129.9,180005,4
0.636,0.54,9,-6.632,1,0.0284,0.77,9.36e-06,0.343,0.584,132.779,174407,4
0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.281,0.558,140.002,216027,4
0.448,0.966,6,-4.029,1,0.101,0.0211,0.0595,0.135,0.38,107.293,198387,4
0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,4
0.558,0.932,2,-5.73,1,0.0389,0.000892,0.677,0.152,0.531,131.497,211227,4
0.679,0.522,7,-5.603,0,0.0427,0.297,0.0,0.151,0.445,60.014,226507,4
0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,279373,4
0.687,0.581,5,-10.828,1,0.0335,0.326,0.801,0.0907,0.41,125.011,462813,4
0.713,0.422,0,-17.996,1,0.0391,0.127,0.857,0.0931,0.142,117.993,349573,4
0.48,0.958,5,-4.241,0,0.0664,2.45e-05,0.0,0.52,0.385,110.05,179182,4
0.664,0.618,5,-9.717,0,0.0467,0.565,0.873,0.0994,0.725,75.003,421893,4
0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
0.643,0.509,2,-7.347,1,0.0627,0.169,0.0,0.116,0.548,129.995,196960,4
0.719,0.552,7,-7.975,1,0.0401,0.0359,0.844,0.113,0.256,126.007,395587,4
0.778,0.893,11,-5.257,1,0.0635,0.00667,0.792,0.096,0.34,130.996,400172,4
0.408,0.623,4,-8.054,1,0.0312,0.43,0.00105,0.707,0.371,183.202,279973,3
0.267,0.0302,1,-27.622,1,0.0379,0.99,0.901,0.0802,0.0851,68.609,321787,4
0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,232412,4
0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,84987,4
0.626,0.644,2,-7.95,1,0.0535,0.282,0.00021,0.192,0.418,81.971,228350,4
0.658,0.665,5,-6.547,0,0.0435,0.0481,0.0,0.0805,0.637,100.518,181813,4
0.653,0.54,4,-7.157,1,0.0386,0.0149,1.93e-06,0.314,0.765,151.405,128387,4
0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,202613,4
0.406,0.786,9,-5.528,1,0.0358,0.0321,0.529,0.13,0.761,123.229,358000,4
0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827,4
0.415,0.606,2,-7.549,1,0.0284,0.0229,0.909,0.15,0.148,158.011,288933,4
0.19,0.323,7,-12.405,1,0.0303,0.626,2.17e-06,0.176,0.281,94.34,219560,4
0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4
0.565,0.89,0,-5.481,1,0.0285,0.00537,6.61e-05,0.213,0.744,119.862,182827,4
0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,212507,4
0.434,0.15,2,-21.355,1,0.0424,0.773,0.905,0.11,0.465,137.118,250000,4
0.662,0.99,10,-4.392,0,0.0565,0.00179,0.899,0.137,0.545,135.005,290009,4
0.503,0.706,9,-11.044,0,0.186,0.00299,0.0294,0.0707,0.699,190.961,364187,3
0.532,0.387,3,-12.23,1,0.0291,0.854,0.859,0.121,0.305,76.075,304267,4
0.333,0.959,2,-4.348,1,0.072,3.19e-06,0.0563,0.299,0.242,137.052,212653,4
0.7,0.896,2,-2.276,1,0.191,0.108,0.0,0.453,0.817,102.065,200307,4
0.41,0.881,2,-3.502,1,0.087,0.000406,4.26e-05,0.922,0.357,165.006,159096,4
0.507,0.564,7,-6.652,1,0.0291,0.0758,0.0,0.413,0.328,82.493,233685,4
0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,101790,4
0.488,0.855,7,-3.417,1,0.0399,0.287,0.0,0.132,0.799,148.971,231467,4
0.51,0.389,2,-14.317,0,0.0384,0.286,0.000398,0.644,0.621,94.04,260440,4
0.582,0.801,4,-5.663,0,0.0367,0.0466,0.84,0.278,0.823,126.247,273467,4
0.342,0.47,11,-6.87,1,0.0386,0.615,0.0,0.241,0.319,87.669,193693,4
0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,225149,4
0.409,0.86,4,-5.036,1,0.0369,3.68e-05,0.000204,0.0816,0.554,175.671,200907,4
0.387,0.677,0,-8.399,1,0.084,0.00108,0.871,0.101,0.371,172.812,562707,3
0.8,0.803,11,-9.156,0,0.0787,0.25,0.895,0.152,0.668,128.006,300267,4
0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,212374,4
0.738,0.974,7,-4.185,0,0.0961,0.0117,0.819,0.131,0.554,120.037,230343,4
0.41,0.106,1,-23.86,1,0.034,0.959,0.862,0.115,0.148,136.604,286827,4
0.215,0.262,7,-13.525,0,0.0425,0.976,0.445,0.288,0.0922,75.554,391747,4
0.934,0.694,11,-5.849,0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,181240,4
0.606,0.501,5,-10.964,0,0.0335,0.405,0.0539,0.0945,0.82,86.057,263800,4
0.453,0.382,0,-11.882,1,0.0295,0.525,0.00452,0.116,0.18,123.014,407107,3
0.568,0.719,8,-5.406,1,0.0354,0.0892,1.84e-06,0.233,0.539,106.036,174760,4
0.441,0.387,7,-11.163,1,0.0286,0.0222,0.00496,0.109,0.116,100.03,340827,4
0.42,0.0876,3,-28.052,1,0.0425,0.995,0.9,0.102,0.278,82.496,266213,4
0.758,0.746,7,-11.39,1,0.0639,0.0997,0.0613,0.151,0.212,142.994,281143,4
0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,478107,4
0.598,0.63,1,-11.968,1,0.0436,0.188,0.661,0.296,0.683,152.317,351240,4
0.586,0.781,11,-10.052,0,0.235,0.0142,0.00105,0.0673,0.755,80.753,180173,4
0.112,0.106,2,-18.242,1,0.0438,0.969,0.917,0.114,0.0647,175.324,295253,3
0.616,0.756,6,-5.52,1,0.0273,0.0188,0.0,0.358,0.609,78.944,219213,4
0.325,0.0947,2,-20.885,0,0.0333,0.906,0.869,0.571,0.0949,49.034,153573,3
0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,274093,4
0.707,0.592,11,-10.007,1,0.0402,0.107,0.118,0.217,0.338,115.73,283013,4
0.473,0.741,0,-9.178,1,0.0369,0.138,0.0182,0.122,0.794,110.729,187667,4
0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627,4
0.857,0.523,5,-9.651,0,0.0782,0.0169,4.65e-05,0.0541,0.808,111.018,328320,4
0.229,0.0873,7,-19.848,0,0.0329,0.935,1.86e-05,0.211,0.121,90.495,192800,4
0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,285443,4
0.642,0.662,4,-9.153,0,0.195,0.234,0.809,0.393,0.106,179.97,283213,4
0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320,4
0.288,0.0572,2,-22.903,0,0.0466,0.968,0.317,0.0972,0.116,108.379,352987,3
0.38,0.0377,11,-22.733,0,0.0424,0.984,0.935,0.0974,0.114,75.286,255227,4
0.536,0.54,1,-11.898,1,0.0323,0.623,1.03e-06,0.105,0.822,91.031,294932,4
0.303,0.119,9,-18.055,0,0.0386,0.975,0.88,0.112,0.038,94.868,820853,4
0.353,0.624,9,-10.294,1,0.0323,0.0599,3.6e-06,0.33,0.455,115.046,199583,4
0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939,223853,4
0.522,0.47,5,-11.467,0,0.0304,0.727,0.847,0.199,0.549,105.497,293800,4
0.297,0.0627,8,-25.138,1,0.0678,0.99,0.942,0.15,0.151,184.227,234208,3
0.534,0.922,0,-4.696,1,0.239,0.00613,0.616,0.374,0.143,139.911,241187,4
0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,278707,4
0.786,0.9,0,-7.751,0,0.0408,0.018,0.0148,0.0351,0.613,135.023,214667,4
0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,178013,4
0.558,0.999,11,-5.316,0,0.0858,0.171,0.92,0.115,0.147,137.99,216013,4
0.595,0.653,7,-4.935,1,0.0265,0.246,0.0,0.264,0.542,128.93,241533,4
0.546,0.837,2,-5.13,1,0.0519,0.00549,0.0,0.387,0.402,124.007,221387,4
0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,4
0.458,0.301,2,-11.959,0,0.0796,0.685,9.39e-05,0.0995,0.178,68.526,360600,3
0.489,0.141,10,-9.965,1,0.0313,0.951,2.31e-06,0.156,0.506,135.181,234813,3
0.47,0.978,7,-5.399,1,0.0727,0.0261,1.09e-05,0.356,0.503,117.906,210133,4
0.299,0.905,6,-3.638,1,0.156,0.000272,0.0,0.376,0.616,163.368,201697,4
0.777,0.815,10,-8.472,0,0.0889,0.0198,0.561,0.0587,0.898,125.971,361905,4
0.755,0.964,9,-4.731,0,0.053,0.004,0.232,0.142,0.456,134.999,357360,4
0.607,0.2,11,-17.832,1,0.0443,0.879,0.11,0.102,0.272,107.891,196147,4
0.669,0.861,2,-3.547,1,0.0929,0.0273,0.0,0.0586,0.72,133.82,220187,4
0.57,0.821,2,-4.38,1,0.267,0.178,0.0,0.289,0.408,210.857,225560,4
0.609,0.586,2,-11.023,0,0.0453,0.52,0.707,0.112,0.718,132.884,260400,1
0.668,0.743,7,-9.367,0,0.0904,0.221,0.751,0.0774,0.511,114.928,385067,4
0.597,0.84,7,-6.964,1,0.0377,7.65e-05,0.828,0.55,0.201,108.993,343878,4
0.431,0.796,7,-7.676,1,0.0356,0.00799,2.37e-05,0.916,0.726,112.573,354400,4
0.709,0.725,4,-4.999,1,0.0556,0.208,4.54e-05,0.158,0.759,97.046,213360,4
0.565,0.523,6,-6.993,1,0.0224,0.553,4.17e-06,0.0919,0.347,82.007,218013,4
0.47,0.277,7,-13.503,1,0.0428,0.831,0.919,0.118,0.408,173.351,267373,4
0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,232533,4
0.518,0.744,10,-6.312,0,0.0428,1.65e-05,2.38e-05,0.147,0.679,102.887,208240,4
0.594,0.827,7,-8.481,0,0.0371,9.95e-05,0.969,0.341,0.96,129.99,44318,4
0.439,0.669,9,-11.901,0,0.0406,0.594,0.882,0.124,0.876,92.059,228027,4
0.225,0.308,7,-14.874,1,0.0345,0.851,0.854,0.074,0.0361,107.666,394973,4
0.403,0.711,8,-4.189,1,0.0569,0.137,0.0,0.109,0.801,203.803,170560,4
0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,214533,4
0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,205400,4
0.798,0.741,9,-6.802,1,0.0284,0.0432,3e-06,0.252,0.708,104.945,290560,4
0.594,0.251,4,-9.036,1,0.0295,0.63,2.8e-06,0.112,0.0502,98.819,270841,4
0.855,0.488,3,-4.601,1,0.208,0.506,0.0,0.347,0.619,124.097,174253,4
0.557,0.752,9,-8.169,1,0.0566,0.237,2.19e-06,0.124,0.687,74.108,275800,4
0.42,0.548,2,-7.221,1,0.0398,0.478,0.0,0.259,0.471,77.018,211293,4
0.689,0.89,11,-9.896,0,0.0409,0.101,0.88,0.0831,0.791,99.981,313973,4
0.527,0.723,1,-6.134,1,0.0411,0.217,0.0,0.037,0.888,160.465,236800,4
0.651,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,176893,4
0.802,0.457,7,-10.348,1,0.0831,0.0148,0.875,0.104,0.0614,127.001,559667,4
0.608,0.0628,5,-21.491,1,0.0665,0.991,0.933,0.0731,0.101,133.858,180400,4
0.443,0.993,11,-4.517,0,0.101,0.000456,0.0437,0.307,0.276,106.875,218093,4
0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799,236027,4
0.433,0.583,9,-6.922,1,0.0687,0.799,0.000645,0.0989,0.497,84.415,246253,4
0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
0.485,0.726,5,-4.2,1,0.0327,0.0603,1.75e-05,0.225,0.288,140.781,271907,4
0.552,0.935,0,-4.096,1,0.0623,0.0174,1.98e-06,0.116,0.38,74.954,245787,4
0.626,0.516,8,-6.05,1,0.0388,0.4,0.0,0.142,0.769,153.653,192053,4
0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,190920,4
0.521,0.431,0,-9.74,1,0.0293,0.327,0.0,0.0986,0.181,106.546,222000,4
0.55,0.304,2,-12.834,1,0.0293,0.793,0.00254,0.0989,0.289,149.835,252253,4
0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,212347,4
0.507,0.933,0,-4.7,1,0.0869,7e-05,0.0,0.105,0.715,149.996,188813,4
0.593,0.81,1,-5.733,1,0.0625,0.602,0.0,0.119,0.712,144.011,207933,4
0.674,0.778,0,-5.367,1,0.0376,0.0469,0.0,0.145,0.816,90.01,189933,4
0.79,0.709,2,-5.806,1,0.224,0.0593,0.0,0.0794,0.26,131.079,222752,4
0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,4
0.507,0.843,11,-3.421,1,0.108,0.274,0.0,0.295,0.504,193.708,182613,4
0.8,0.836,2,-7.413,1,0.0562,0.00051,0.846,0.0763,0.08,127.015,360008,4
0.491,0.318,10,-11.456,1,0.043,0.698,1.65e-06,0.101,0.448,77.294,205439,4
0.456,0.679,1,-4.802,1,0.0324,0.176,0.0,0.103,0.483,184.075,212030,4
0.664,0.794,8,-3.43,1,0.031,0.42,5.01e-06,0.146,0.933,93.002,256893,4
0.0646,0.0883,7,-20.109,1,0.0447,0.805,0.899,0.117,0.0376,65.689,226000,4
0.765,0.821,4,-5.926,0,0.183,0.0918,0.0,0.217,0.962,162.519,276800,4
0.25,0.0817,10,-22.315,1,0.0436,0.959,0.943,0.123,0.18,109.384,279360,4
0.719,0.385,8,-10.907,1,0.0403,0.0167,0.0313,0.111,0.27,128.0,167468,4
0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,160191,4
0.405,0.654,0,-6.182,0,0.0364,0.000261,0.125,0.0825,0.409,133.438,411960,3
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,4
0.849,0.707,0,-6.002,1,0.113,0.0266,8.58e-06,0.618,0.602,104.027,248040,4
0.689,0.791,11,-7.0,0,0.0495,0.548,6.08e-06,0.285,0.811,102.519,244693,4
0.475,0.529,9,-15.664,0,0.0596,0.0125,0.125,0.118,0.531,160.864,234107,4
0.557,0.718,8,-8.504,1,0.0415,0.0888,0.0511,0.661,0.49,172.039,338000,4
0.707,0.815,7,-6.2,1,0.147,0.00499,0.828,0.0874,0.148,133.024,206626,4
0.445,0.932,4,-4.739,1,0.316,0.000866,0.0,0.108,0.51,113.945,271093,4
0.491,0.928,6,-6.401,0,0.169,0.00748,0.309,0.174,0.438,160.035,383647,4
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4
0.463,0.562,0,-8.932,0,0.078,0.132,1.82e-05,0.111,0.787,164.391,183093,4
0.44,0.568,7,-8.54,1,0.0293,0.00442,0.84,0.119,0.248,118.389,535800,3
0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873,210093,4
0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,136562,4
0.35,0.253,1,-10.555,1,0.0415,0.983,2.88e-06,0.137,0.24,136.808,212107,4
0.583,0.791,11,-4.087,1,0.0318,0.00877,0.0,0.0451,0.878,89.993,172893,4
0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,217680,4
0.75,0.458,1,-9.092,1,0.0803,0.226,3.25e-05,0.137,0.536,83.61,301133,4
0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,197936,4
0.435,0.94,2,-5.552,0,0.0664,7.9e-05,7.66e-05,0.0659,0.42,139.028,209435,4
0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997,224867,4
0.502,0.445,1,-9.562,1,0.0688,0.481,0.0,0.0823,0.939,140.988,145653,4
0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,217626,4
0.467,0.422,9,-11.077,0,0.0703,0.238,0.169,0.096,0.588,76.818,292000,4
0.467,0.907,2,-8.775,0,0.0866,0.0229,0.227,0.0682,0.299,121.95,241106,4
0.441,0.169,7,-14.952,1,0.035,0.986,0.905,0.1,0.147,112.615,181840,4
0.473,0.263,9,-8.609,1,0.033,0.814,0.0,0.142,0.315,87.145,201508,4
0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996,205360,4
0.335,0.194,4,-14.157,1,0.0381,0.772,0.0,0.11,0.117,73.7,178600,3
0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,205394,4
0.676,0.372,8,-11.472,1,0.13,0.563,0.0,0.109,0.395,97.945,181587,4
0.551,0.327,10,-16.399,1,0.0352,0.784,0.936,0.112,0.0391,152.011,278347,4
0.625,0.848,2,-4.008,1,0.0314,0.105,0.0,0.23,0.716,137.993,235427,4
0.706,0.624,1,-10.905,1,0.106,0.0893,0.508,0.11,0.423,120.032,212713,4
0.732,0.461,7,-7.864,1,0.0279,0.158,0.00251,0.204,0.406,107.039,166373,3
0.617,0.504,9,-6.702,1,0.0295,0.354,3.1e-06,0.0875,0.197,77.988,245573,4
0.233,0.432,10,-5.957,1,0.0321,0.291,0.0,0.279,0.286,195.663,184747,3
0.472,0.00604,3,-32.704,1,0.0587,0.995,0.916,0.0978,0.261,70.368,108655,4
0.641,0.537,0,-5.452,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,196188,4
0.721,0.585,1,-4.184,1,0.0276,0.0143,2.42e-06,0.0682,0.355,99.0,155653,4
0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,137760,4
0.489,0.769,5,-3.524,1,0.038,0.00135,0.56,0.0727,0.637,128.985,215827,4
0.685,0.699,6,-7.803,0,0.0349,0.317,0.0,0.0895,0.884,134.057,192948,4
0.407,0.98,7,-1.58,1,0.107,0.00174,0.000112,0.119,0.537,131.066,254467,4
0.327,0.0775,2,-24.232,0,0.0401,0.981,0.801,0.0786,0.149,128.069,918413,4
0.515,0.961,5,-5.821,0,0.0626,0.000413,4.24e-05,0.36,0.677,150.003,200311,4
0.284,0.277,2,-16.252,0,0.0376,0.941,0.954,0.109,0.103,137.499,270900,4
0.566,0.64,2,-7.88,1,0.0249,0.903,0.474,0.134,0.332,133.53,151360,4
0.315,0.211,0,-22.835,1,0.0384,0.982,0.924,0.147,0.647,120.39,294467,4
0.649,0.317,8,-10.785,1,0.0318,0.286,0.00437,0.112,0.399,129.486,258027,4
0.409,0.766,9,-8.028,0,0.0565,0.000144,0.361,0.269,0.783,122.692,235720,4
0.66,0.991,7,-5.288,1,0.055,0.0031,0.000122,0.061,0.796,121.467,208560,4
0.543,0.696,7,-4.572,1,0.0426,0.601,0.215,0.384,0.849,92.15,253747,4
0.405,0.00996,9,-29.706,0,0.042,0.995,0.954,0.0908,0.349,67.82,87517,3
0.577,0.462,2,-7.989,1,0.0279,0.128,0.0,0.0822,0.258,128.303,266973,4
0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,214720,4
0.577,0.807,2,-9.281,1,0.0449,0.00233,0.000257,0.0755,0.891,114.921,205000,4
0.769,0.707,2,-10.313,1,0.0467,0.00158,6.37e-06,0.0618,0.286,105.994,279227,4
0.584,0.822,6,-9.188,0,0.0396,0.0538,0.857,0.3,0.305,117.005,333000,4
0.503,0.827,4,-4.046,1,0.0553,0.0723,1.15e-06,0.126,0.376,161.834,204387,4
0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4
0.441,0.868,11,-5.516,0,0.0714,0.000121,2.72e-06,0.145,0.366,162.0,163720,4
0.313,0.321,8,-8.713,1,0.0352,0.746,0.0,0.0948,0.244,53.845,222250,4
0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4
0.546,0.5,0,-8.881,1,0.0379,0.802,0.00108,0.107,0.449,150.92,195840,4
0.582,0.929,8,-3.582,1,0.0668,0.00134,0.0365,0.0371,0.58,106.003,197040,4
0.478,0.574,3,-5.645,0,0.0288,0.000355,7.15e-06,0.151,0.0407,129.02,214227,4
0.668,0.834,11,-4.379,1,0.0314,0.000742,9.57e-06,0.173,0.854,130.321,180211,4
0.659,0.468,8,-7.439,1,0.0232,0.363,0.0,0.0964,0.37,99.066,257400,4
0.672,0.964,11,-5.413,0,0.0698,0.00329,0.87,0.133,0.779,134.988,303547,4
0.52,0.939,4,-5.819,1,0.121,0.00103,0.00359,0.399,0.431,92.702,127453,4
0.444,0.913,6,-3.452,1,0.0992,0.00308,0.0,0.38,0.569,163.689,230067,4
0.539,0.898,1,-7.257,1,0.0359,0.000486,0.449,0.095,0.266,127.987,300002,4
0.641,0.35,8,-12.653,1,0.0308,0.953,0.000214,0.127,0.351,69.537,178172,4
0.327,0.145,5,-20.443,1,0.0397,0.945,0.884,0.091,0.136,178.966,167122,1
0.58,0.876,0,-4.852,1,0.0857,0.678,0.0,0.452,0.914,133.457,98920,4
0.443,0.993,11,-4.517,0,0.101,0.000456,0.0437,0.307,0.276,106.875,218093,4
0.525,0.3,5,-8.005,1,0.0286,0.578,8.3e-06,0.116,0.206,80.993,236627,4
0.511,0.301,4,-14.164,1,0.0319,0.724,0.0016,0.326,0.559,110.092,257773,4
0.403,0.965,6,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,236293,4
0.606,0.192,5,-22.366,0,0.0344,0.864,0.952,0.104,0.667,159.396,353960,4
0.562,0.594,3,-4.578,0,0.0558,0.318,0.0,0.311,0.423,62.876,265533,4
0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,4
0.541,0.677,0,-6.211,1,0.0271,0.0244,0.0,0.0854,0.237,131.922,232067,4
0.34,0.985,4,-2.505,1,0.236,0.000198,2.76e-06,0.39,0.254,172.026,191248,4
0.628,0.601,0,-7.036,1,0.0368,0.0114,2.63e-05,0.32,0.396,86.006,345120,4
0.547,0.575,10,-6.282,0,0.0258,0.0198,0.0,0.205,0.311,143.752,232973,4
0.503,0.92,10,-8.245,0,0.0337,0.0189,0.363,0.13,0.55,100.889,330227,4
0.723,0.789,1,-4.813,1,0.0302,0.0441,0.0,0.0612,0.946,124.013,269400,4
0.459,0.823,4,-6.481,1,0.037,0.00332,1.75e-05,0.189,0.55,152.062,228960,4
0.336,0.744,7,-9.075,1,0.0433,0.0154,5.43e-06,0.0919,0.38,129.354,323556,4
0.208,0.0709,5,-32.798,1,0.0478,0.988,0.964,0.0923,0.174,206.563,137013,4
0.703,0.45,9,-11.634,0,0.0266,0.716,0.00221,0.232,0.61,86.214,340267,4
0.525,0.914,11,-7.967,0,0.164,0.00107,1.51e-05,0.545,0.199,105.955,236600,4
0.567,0.224,1,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44,231813,4
0.716,0.738,1,-6.347,1,0.0406,0.0018,0.00696,0.113,0.349,129.04,191180,4
0.755,0.469,1,-12.935,1,0.0633,0.266,0.725,0.0706,0.352,120.014,445447,4
0.817,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.916,105.014,218440,4
0.635,0.758,7,-5.772,1,0.0243,0.00643,0.0,0.229,0.322,113.002,209253,4
0.575,0.857,11,-4.288,1,0.0456,0.0393,0.0,0.0919,0.888,81.999,194772,4
0.922,0.701,4,-6.679,0,0.0868,0.0128,0.000822,0.0941,0.54,101.996,245947,4
0.581,0.751,11,-7.179,1,0.0301,0.138,0.00104,0.0893,0.927,133.851,235427,4
0.499,0.874,0,-4.586,1,0.097,0.611,0.000639,0.0703,0.861,97.317,199160,4
0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,269000,4
0.513,0.428,9,-12.159,1,0.0642,0.561,0.0013,0.462,0.652,114.948,186044,4
0.517,0.162,0,-22.077,1,0.0426,0.949,0.883,0.115,0.22,108.504,211122,4
0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,199987,4
0.489,0.711,6,-9.281,1,0.0375,0.477,2.01e-06,0.148,0.734,106.949,129587,4
0.545,0.255,8,-14.844,1,0.0311,0.362,1.77e-05,0.0841,0.831,98.088,149013,4
0.607,0.406,1,-7.943,1,0.0472,0.687,3.2e-06,0.109,0.331,145.805,216476,4
