danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,energy_cat
0.302,0.0783,-14.968,1,0.0325,0.956,9.88e-05,0.12,0.231,140.485,5,acoustic,1
0.677,0.874,-5.445,1,0.129,0.0219,0.00738,0.973,0.58,100.012,4,jazz,5
0.293,0.997,-4.364,0,0.217,0.000463,3.95e-05,0.415,0.13,100.348,4,metal,5
0.536,0.964,-4.093,1,0.127,0.000512,0.0,0.247,0.276,126.084,4,metal,5
0.549,0.582,-6.53,0,0.0364,0.00727,0.0,0.339,0.456,180.984,4,acoustic,3
0.579,0.69,-10.428,1,0.0405,0.108,0.0,0.14,0.782,155.744,4,blues,4
0.23,0.163,-14.909,1,0.0351,0.97,0.00424,0.262,0.102,102.777,3,jazz,1
0.603,0.792,-6.128,1,0.0291,0.00428,0.113,0.0742,0.896,134.991,4,techno,4
0.521,0.985,-4.165,1,0.141,9.68e-05,0.0,0.209,0.151,75.013,4,metal,5
0.451,0.187,-14.762,0,0.0928,0.694,0.0,0.0792,0.728,157.47,4,jazz,1
0.521,0.621,-8.508,1,0.028,0.197,0.0579,0.0818,0.893,103.108,4,blues,4
0.0704,0.179,-17.395,0,0.0409,0.925,0.911,0.112,0.0354,77.027,3,classical,1
0.404,0.189,-14.494,0,0.0408,0.64,0.0152,0.112,0.236,126.15,4,pop,1
0.261,0.155,-20.511,1,0.0495,0.991,0.868,0.0987,0.0447,172.297,4,classical,1
0.424,0.676,-8.643,1,0.134,0.0136,0.000116,0.116,0.268,76.318,4,jazz,4
0.422,0.119,-15.182,1,0.0354,0.555,0.0,0.0959,0.405,179.844,3,acoustic,1
0.479,0.318,-13.836,1,0.0395,0.278,0.0959,0.107,0.575,94.036,4,classical,2
0.648,0.825,-6.595,0,0.0479,0.039,0.000455,0.981,0.861,121.973,4,pop,5
0.495,0.856,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,4,dance,5
0.544,0.794,-7.05,0,0.0523,0.0612,0.585,0.0757,0.711,96.02,4,classical,4
0.473,0.419,-9.307,1,0.0475,0.119,4.47e-05,0.129,0.188,147.482,4,acoustic,3
0.557,0.723,-5.638,0,0.0501,0.00557,0.00133,0.151,0.158,122.998,4,techno,4
0.375,0.139,-19.789,0,0.0324,0.977,8.61e-06,0.0984,0.0878,75.993,3,jazz,1
0.382,0.00988,-32.451,1,0.0356,0.991,0.914,0.0758,0.0673,101.449,3,classical,1
0.308,0.159,-13.101,1,0.0316,0.914,0.000275,0.1,0.139,87.493,4,acoustic,1
0.879,0.322,-9.013,1,0.0453,0.0999,0.00131,0.106,0.84,122.063,4,acoustic,2
0.607,0.418,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002,4,country,3
0.622,0.987,-2.573,0,0.0545,0.054,0.0,0.478,0.738,126.023,4,metal,5
0.679,0.707,-11.453,1,0.04,0.00634,0.855,0.18,0.258,120.007,4,techno,4
0.351,0.935,-3.518,1,0.236,0.00263,0.0,0.141,0.443,158.018,4,metal,5
0.412,0.0902,-22.841,0,0.0304,0.83,0.366,0.0889,0.0744,68.767,4,jazz,1
0.504,0.948,-4.499,0,0.057,0.000773,0.0116,0.192,0.821,169.972,4,techno,5
0.561,0.984,-2.626,0,0.0636,0.0536,0.0,0.176,0.584,146.036,4,metal,5
0.489,0.887,-5.388,0,0.081,0.00209,0.0,0.0531,0.626,175.969,4,metal,5
0.202,0.00681,-32.339,1,0.0386,0.996,0.883,0.0971,0.0354,66.157,3,classical,1
0.606,0.497,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,4,country,3
0.568,0.829,-4.713,1,0.0461,0.312,2.57e-06,0.514,0.551,155.041,4,country,5
0.763,0.478,-13.924,1,0.0312,0.569,2.79e-06,0.522,0.76,107.979,4,blues,3
0.518,0.539,-9.958,1,0.0295,0.117,3.16e-06,0.0945,0.85,106.656,4,rock,3
0.489,0.505,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,rock,3
0.661,0.517,-8.004,1,0.0269,0.267,0.000158,0.431,0.676,104.563,4,country,3
0.809,0.691,-9.68,1,0.0648,0.0133,0.908,0.113,0.383,125.008,4,techno,4
0.84,0.835,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,4,dance,5
0.612,0.721,-6.208,1,0.0414,0.144,0.0,0.335,0.771,105.841,4,acoustic,4
0.665,0.692,-5.431,0,0.112,0.172,0.0,0.191,0.68,74.474,4,dance,4
0.646,0.724,-6.96,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,4,country,4
0.546,0.424,-9.275,1,0.0409,0.448,0.00204,0.0868,0.425,147.8,3,acoustic,3
0.242,0.126,-21.443,1,0.0462,0.981,0.887,0.106,0.0393,70.869,4,classical,1
0.756,0.572,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,4,dance,3
0.576,0.88,-3.678,0,0.0507,0.00675,0.0,0.473,0.836,139.942,4,metal,5
0.454,0.913,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,4,metal,5
0.325,0.362,-10.011,1,0.061,0.758,0.0,0.118,0.158,85.885,4,acoustic,2
0.575,0.786,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,4,dance,4
0.753,0.934,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,3,pop,5
0.765,0.473,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,4,pop,3
0.638,0.339,-10.563,1,0.0295,0.588,0.00273,0.106,0.563,78.976,4,jazz,2
0.533,0.932,-6.845,1,0.0368,0.000204,0.883,0.251,0.0554,139.371,4,techno,5
0.533,0.83,-3.092,1,0.0324,0.011,2.98e-06,0.0801,0.249,120.028,4,metal,5
0.807,0.83,-10.119,1,0.0423,0.0904,0.00277,0.0883,0.889,125.979,4,techno,5
0.471,0.985,-3.618,1,0.191,0.00018,4.17e-05,0.0557,0.14,135.063,4,metal,5
0.582,0.854,-6.694,1,0.03,0.00491,0.0969,0.186,0.14,135.327,4,techno,5
0.497,0.787,-11.039,1,0.0734,0.165,0.522,0.17,0.812,134.598,4,blues,4
0.178,0.113,-15.157,1,0.0396,0.977,0.881,0.109,0.0348,132.031,5,classical,1
0.837,0.478,-5.861,0,0.0627,0.0571,0.00129,0.0569,0.81,78.746,4,rock,3
0.437,0.337,-11.439,1,0.0326,0.0371,0.000946,0.0981,0.0784,114.239,4,metal,2
0.448,0.932,-3.675,1,0.164,0.0179,0.00283,0.094,0.439,166.015,4,metal,5
0.563,0.592,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,4,pop,3
0.608,0.908,-6.839,0,0.0337,0.0689,0.0186,0.182,0.696,135.994,4,techno,5
0.462,0.442,-14.236,1,0.0335,0.273,0.0,0.966,0.705,94.297,4,blues,3
0.71,0.876,-9.219,1,0.0346,0.0369,0.808,0.128,0.623,102.799,4,jazz,5
0.0808,0.00344,-38.037,0,0.0458,0.972,0.112,0.141,0.197,81.353,4,classical,1
0.805,0.388,-9.806,0,0.339,0.898,0.883,0.105,0.169,80.006,4,jazz,2
0.299,0.0264,-26.535,0,0.0469,0.995,0.882,0.073,0.235,168.963,5,classical,1
0.643,0.28,-13.774,1,0.0332,0.965,0.867,0.107,0.0865,108.046,4,jazz,2
0.441,0.356,-10.822,1,0.0312,0.718,9.55e-06,0.114,0.47,92.832,4,country,2
0.547,0.651,-5.454,1,0.05,0.746,0.0,0.216,0.762,111.16,4,acoustic,4
0.459,0.575,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4,pop,3
0.487,0.408,-9.266,1,0.0269,0.563,0.0128,0.3,0.552,132.347,4,blues,3
0.399,0.733,-7.408,1,0.0325,0.19,0.484,0.149,0.707,128.304,4,blues,4
0.621,0.197,-14.483,1,0.0573,0.99,0.878,0.152,0.569,120.194,4,jazz,1
0.602,0.619,-8.194,0,0.0356,0.0771,0.0,0.0887,0.228,107.428,4,acoustic,4
0.329,0.0255,-17.891,0,0.037,0.962,5.96e-05,0.0735,0.279,75.966,3,jazz,1
0.579,0.385,-7.885,1,0.0256,0.88,2.17e-06,0.164,0.145,103.779,4,country,2
0.202,0.119,-23.191,1,0.0383,0.986,0.902,0.0831,0.0289,66.477,4,classical,1
0.723,0.754,-9.376,1,0.0576,0.0491,0.00112,0.393,0.592,97.203,4,jazz,4
0.778,0.824,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,4,pop,5
0.618,0.778,-6.372,1,0.0423,0.0708,0.000481,0.21,0.729,92.843,4,jazz,4
0.49,0.141,-17.813,1,0.0313,0.929,0.536,0.18,0.142,107.204,4,jazz,1
0.503,0.486,-6.12,0,0.0776,0.0276,0.000218,0.0904,0.764,78.801,4,blues,3
0.483,0.303,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,3,acoustic,2
0.832,0.948,-3.979,0,0.0502,0.192,0.000117,0.0806,0.864,121.973,4,jazz,5
0.303,0.69,-6.166,1,0.0337,0.179,0.00012,0.149,0.467,197.358,4,country,4
0.595,0.895,-7.477,0,0.0337,0.000219,0.907,0.685,0.554,135.953,4,techno,5
0.584,0.524,-6.001,1,0.0287,0.335,0.0,0.11,0.389,143.863,4,country,3
0.581,0.709,-9.042,0,0.0497,0.00118,0.739,0.282,0.95,151.664,4,blues,4
0.741,0.759,-5.096,0,0.12,0.0218,0.0,0.628,0.362,97.084,4,dance,4
0.448,0.0052,-36.512,1,0.0564,0.995,0.88,0.0698,0.0398,62.171,4,classical,1
0.537,0.692,-4.159,1,0.0315,0.00193,0.0,0.114,0.286,125.037,3,metal,4
0.493,0.837,-5.405,1,0.0411,8.86e-05,4.58e-06,0.124,0.342,110.012,4,metal,5
0.787,0.458,-11.26,1,0.113,0.0585,0.812,0.0425,0.567,77.357,4,techno,3
0.421,0.393,-9.938,1,0.0447,0.541,2.9e-06,0.0938,0.232,161.542,3,acoustic,2
0.6,0.87,-3.413,0,0.0704,0.0593,0.00635,0.104,0.659,160.502,4,dance,5
0.5,0.967,-3.218,1,0.0534,1.25e-05,6.16e-05,0.12,0.498,129.994,4,metal,5
0.167,0.0138,-34.11,1,0.0461,0.904,0.837,0.0968,0.0649,96.617,4,classical,1
0.25,0.168,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz,1
0.595,0.717,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4,metal,4
0.519,0.264,-11.171,1,0.0601,0.918,0.000253,0.237,0.192,140.354,4,acoustic,2
0.323,0.121,-22.246,1,0.0425,0.957,0.795,0.0852,0.0938,150.979,4,classical,1
0.419,0.269,-9.388,1,0.0356,0.626,1.83e-05,0.116,0.152,121.695,4,acoustic,2
0.429,0.948,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,3,pop,5
0.588,0.844,-5.25,0,0.0484,0.00481,0.0473,0.356,0.22,128.02,4,dance,5
0.704,0.859,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,4,dance,5
0.533,0.0492,-19.517,1,0.0319,0.912,0.862,0.119,0.166,96.842,4,jazz,1
0.43,0.869,-7.785,1,0.0335,0.0819,1.77e-05,0.162,0.723,94.027,4,blues,5
0.39,0.292,-10.387,1,0.0309,0.859,7.48e-05,0.0824,0.17,150.089,3,acoustic,2
0.214,0.969,-3.924,1,0.106,0.000347,0.246,0.138,0.0369,159.948,4,metal,5
0.464,0.612,-12.019,1,0.0591,0.116,0.00559,0.171,0.496,91.499,4,metal,4
0.532,0.783,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,pop,4
0.444,0.771,-4.607,1,0.0485,0.13,0.0,0.273,0.45,148.028,4,acoustic,4
0.762,0.692,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906,4,dance,4
0.689,0.481,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4,dance,3
0.301,0.242,-18.392,1,0.0404,0.929,0.353,0.871,0.305,202.155,4,blues,2
0.672,0.593,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,4,dance,3
0.433,0.952,-3.177,0,0.18,0.00301,1.6e-05,0.406,0.296,184.055,4,metal,5
0.707,0.689,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,4,dance,4
0.669,0.832,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,4,dance,5
0.652,0.486,-8.556,0,0.0382,0.22,0.0,0.177,0.378,132.926,4,acoustic,3
0.798,0.676,-10.455,0,0.0558,0.0119,0.9,0.094,0.891,129.997,4,techno,4
0.546,0.838,-3.51,1,0.0319,0.27,1.24e-05,0.0841,0.719,151.914,4,country,5
0.458,0.301,-11.959,0,0.0796,0.685,9.39e-05,0.0995,0.178,68.526,3,blues,2
0.605,0.609,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.914,4,country,4
0.41,0.0118,-27.796,0,0.0412,0.996,0.924,0.0731,0.239,126.313,4,classical,1
0.643,0.79,-6.079,1,0.0462,0.294,0.0,0.107,0.8,95.987,4,country,4
0.282,0.0273,-33.705,0,0.0415,0.995,0.931,0.111,0.173,62.196,5,classical,1
0.317,0.985,-4.588,1,0.101,0.000151,0.789,0.127,0.0483,123.008,4,metal,5
0.637,0.722,-6.836,1,0.0399,0.0253,1.45e-06,0.0708,0.291,106.665,4,metal,4
0.652,0.373,-13.994,1,0.0272,0.569,0.00263,0.312,0.457,92.234,4,rock,2
0.375,0.00607,-29.405,1,0.0501,0.992,0.883,0.0562,0.0445,67.978,5,classical,1
0.76,0.793,-15.038,0,0.0532,0.373,0.674,0.113,0.692,140.036,4,techno,4
0.591,0.864,-4.706,0,0.0399,0.0446,0.00571,0.279,0.728,131.006,4,blues,5
0.6,0.939,-1.794,1,0.19,0.0666,6.18e-06,0.34,0.833,159.941,4,dance,5
0.493,0.435,-12.334,1,0.0423,0.656,0.000327,0.118,0.485,87.952,4,acoustic,3
0.21,0.94,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722,4,rock,5
0.62,0.668,-5.719,1,0.0305,0.088,0.0,0.362,0.183,118.013,4,acoustic,4
0.766,0.191,-12.606,1,0.0394,0.932,7.95e-06,0.261,0.262,104.03,4,acoustic,1
0.63,0.342,-13.377,1,0.0245,0.817,0.00432,0.0965,0.552,77.515,4,acoustic,2
0.468,0.177,-23.55,0,0.0765,0.517,0.307,0.367,0.241,104.939,4,classical,1
0.694,0.515,-8.663,0,0.0736,0.00666,0.622,0.0884,0.566,128.246,4,blues,3
0.556,0.924,-4.048,0,0.0701,0.00225,6.98e-05,0.11,0.49,131.014,4,metal,5
0.57,0.172,-10.897,1,0.0344,0.869,1.14e-06,0.114,0.521,84.948,3,jazz,1
0.318,0.19,-16.047,1,0.0317,0.933,0.897,0.301,0.0881,90.113,3,classical,1
0.62,0.643,-6.845,1,0.023,0.169,0.0,0.12,0.254,86.965,4,acoustic,4
0.351,0.0241,-33.197,1,0.0538,0.995,0.925,0.131,0.179,81.805,4,classical,1
0.65,0.862,-5.148,1,0.0567,0.0231,0.0,0.0728,0.541,127.946,4,country,5
0.794,0.688,-7.282,1,0.0447,0.0406,0.000187,0.271,0.567,102.088,4,blues,4
0.62,0.392,-13.493,0,0.031,0.727,0.0527,0.108,0.67,97.556,4,acoustic,2
0.13,0.086,-21.92,1,0.0373,0.932,0.912,0.108,0.0375,90.223,4,classical,1
0.211,0.00954,-36.692,1,0.0373,0.996,0.947,0.102,0.0844,74.137,4,classical,1
0.103,0.0725,-23.629,1,0.0375,0.96,0.694,0.378,0.0747,77.356,4,classical,1
0.602,0.52,-10.831,1,0.028,0.732,0.221,0.0982,0.523,151.912,4,acoustic,3
0.527,0.782,-8.734,1,0.0417,0.741,0.545,0.153,0.961,87.347,4,blues,4
0.365,0.751,-5.429,1,0.304,0.000707,0.0,0.318,0.604,79.119,4,pop,4
0.546,0.787,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,4,dance,4
0.427,0.952,-3.383,1,0.0565,0.0252,0.0,0.407,0.588,103.523,4,rock,5
0.426,0.00278,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,1,classical,1
0.122,0.0963,-21.942,1,0.0375,0.962,0.666,0.166,0.133,83.662,4,classical,1
0.285,0.0227,-27.431,1,0.0556,0.98,0.146,0.117,0.206,79.856,4,classical,1
0.528,0.974,-3.309,0,0.0486,0.0198,0.0,0.151,0.507,100.052,4,metal,5
0.269,0.0155,-26.36,1,0.032,0.974,0.925,0.11,0.24,65.363,4,classical,1
0.704,0.811,-5.308,1,0.0277,0.355,0.000189,0.13,0.578,91.97,4,blues,5
0.664,0.705,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,4,rock,4
0.688,0.694,-5.335,0,0.0451,0.00792,0.0117,0.365,0.576,128.009,4,techno,4
0.613,0.622,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,4,dance,4
0.516,0.135,-17.955,0,0.0338,0.716,0.0201,0.0822,0.0931,104.02,4,jazz,1
0.143,0.00194,-35.355,1,0.045,0.932,0.0318,0.0694,0.0495,139.288,3,classical,1
0.784,0.459,-9.74,0,0.317,0.0847,0.0,0.079,0.618,164.062,4,pop,3
0.374,0.711,-3.587,1,0.0354,0.547,4.12e-05,0.147,0.468,160.001,4,rock,4
0.925,0.629,-3.946,0,0.0646,0.0746,1.02e-06,0.0716,0.819,125.988,4,jazz,4
0.534,0.589,-1.865,1,0.325,0.256,6.02e-05,0.176,0.632,78.616,4,rock,3
0.516,0.468,-11.947,0,0.0874,0.655,1.6e-05,0.193,0.614,121.337,4,acoustic,3
0.546,0.852,-5.058,1,0.0365,0.0128,0.0,0.128,0.831,96.907,4,acoustic,5
0.215,0.927,-3.716,1,0.0407,4.78e-06,0.832,0.0915,0.393,142.514,4,rock,5
0.744,0.637,-4.483,1,0.0241,0.337,0.000222,0.0696,0.785,100.511,4,rock,4
0.525,0.144,-22.617,1,0.0349,0.984,0.89,0.186,0.321,115.509,4,classical,1
0.504,0.785,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,4,pop,4
0.558,0.838,-6.479,1,0.0417,0.0612,0.00182,0.309,0.778,119.089,4,rock,5
0.302,0.405,-16.077,0,0.0388,0.978,0.927,0.124,0.213,110.259,4,classical,3
0.563,0.878,-4.143,0,0.0371,0.194,0.105,0.182,0.697,113.58,4,jazz,5
0.45,0.76,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,4,rock,4
0.718,0.693,-10.661,0,0.0382,0.165,0.815,0.104,0.664,121.992,4,techno,4
0.53,0.913,-7.342,1,0.0729,0.0396,0.199,0.0824,0.486,133.744,4,techno,5
0.567,0.714,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,3,metal,4
0.769,0.707,-10.313,1,0.0467,0.00158,6.37e-06,0.0618,0.286,105.994,4,techno,4
0.53,0.114,-18.069,1,0.0475,0.991,0.902,0.137,0.369,92.249,4,jazz,1
0.642,0.445,-10.73,0,0.0783,0.0433,0.00251,0.359,0.113,132.034,4,techno,3
0.35,0.253,-10.555,1,0.0415,0.983,2.88e-06,0.137,0.24,136.808,4,blues,2
0.35,0.149,-12.196,1,0.0334,0.642,0.0,0.109,0.189,83.862,3,classical,1
0.417,0.934,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4,metal,5
0.583,0.816,-8.69,0,0.0385,0.112,0.904,0.121,0.581,161.997,4,techno,5
0.726,0.698,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,4,pop,4
0.124,0.0179,-32.271,0,0.0404,0.978,0.639,0.114,0.041,96.272,4,classical,1
0.644,0.808,-7.268,1,0.0513,0.0467,0.187,0.0652,0.175,174.98,4,rock,5
0.112,0.106,-18.242,1,0.0438,0.969,0.917,0.114,0.0647,175.324,3,classical,1
0.651,0.761,-8.308,0,0.0519,0.000291,0.846,0.0756,0.295,127.991,4,techno,4
0.69,0.445,-11.093,1,0.0432,0.469,0.887,0.0685,0.0682,102.982,4,techno,3
0.721,0.802,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,4,dance,5
0.707,0.546,-11.398,1,0.0429,0.191,7.37e-05,0.145,0.861,102.417,4,country,3
0.739,0.408,-10.737,1,0.0331,0.0175,0.844,0.0859,0.176,119.996,4,techno,3
0.587,0.629,-7.439,1,0.0424,0.183,0.0,0.0686,0.425,114.993,4,country,4
0.822,0.739,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,4,dance,4
0.645,0.693,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.553,97.555,4,country,4
0.577,0.833,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,4,rock,5
0.735,0.824,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,4,pop,5
0.412,0.943,-4.29,1,0.0686,3.68e-05,0.000199,0.196,0.748,169.948,4,metal,5
0.452,0.563,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,3,pop,3
0.587,0.35,-10.954,1,0.0318,0.74,0.0,0.156,0.17,74.479,4,country,2
0.585,0.857,-4.409,0,0.0393,0.58,0.601,0.215,0.624,118.861,4,blues,5
0.54,0.823,-5.122,1,0.0385,2.44e-05,0.00948,0.0911,0.475,112.282,4,blues,5
0.3,0.942,-1.956,0,0.102,0.000698,0.00922,0.111,0.255,165.376,4,rock,5
0.492,0.947,-2.321,1,0.149,0.0867,0.0,0.111,0.672,188.008,4,country,5
0.687,0.792,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,4,pop,4
0.271,0.31,-7.967,1,0.0309,0.725,1.99e-06,0.119,0.16,169.614,3,country,2
0.53,0.848,-3.833,1,0.0427,0.0366,0.0,0.172,0.749,143.953,4,country,5
0.49,0.662,-7.63,0,0.0555,0.108,1.45e-05,0.167,0.662,124.229,4,acoustic,4
0.543,0.919,-4.831,0,0.0415,0.000449,0.0,0.243,0.498,125.023,4,metal,5
0.523,0.543,-7.895,1,0.0272,0.0102,0.0,0.165,0.187,86.994,4,rock,3
0.544,0.96,-4.681,0,0.106,0.00058,1.99e-05,0.0531,0.718,154.966,4,metal,5
0.575,0.845,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.997,4,country,5
0.478,0.305,-13.062,1,0.0306,0.675,0.00139,0.169,0.0974,108.66,4,acoustic,2
0.339,0.214,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,3,jazz,2
0.283,0.935,-4.56,1,0.142,1.59e-05,0.0057,0.073,0.419,111.884,3,metal,5
0.803,0.871,-6.326,0,0.0542,0.0126,0.814,0.0908,0.0407,123.01,4,techno,5
0.216,0.0897,-21.605,1,0.0477,0.914,0.073,0.0844,0.0628,132.059,4,classical,1
0.694,0.891,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,4,dance,5
0.766,0.783,-3.39,0,0.047,0.6,0.000273,0.225,0.856,90.581,4,jazz,4
0.457,0.613,-5.756,1,0.0295,0.00463,0.000406,0.0711,0.132,105.111,4,blues,4
0.477,0.553,-6.094,1,0.0302,0.213,1.31e-06,0.201,0.299,128.416,3,country,3
0.444,0.484,-8.311,1,0.0289,0.12,0.0,0.135,0.263,147.715,4,country,3
0.678,0.531,-5.029,1,0.0374,0.126,3.44e-05,0.377,0.176,99.008,4,dance,3
0.582,0.232,-11.693,1,0.0451,0.876,1.32e-06,0.107,0.238,131.599,4,acoustic,2
0.578,0.537,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,4,dance,3
0.537,0.643,-7.445,0,0.0285,0.002,0.867,0.0918,0.522,130.052,4,techno,4
0.357,0.302,-7.191,1,0.0362,0.869,0.0,0.157,0.376,122.622,4,country,2
0.521,0.459,-10.415,1,0.0312,0.645,0.0,0.0903,0.27,97.858,4,rock,3
0.154,0.972,-3.624,1,0.111,0.000904,0.225,0.368,0.225,205.478,4,blues,5
0.445,0.537,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,pop,3
0.427,0.933,-5.371,1,0.057,0.253,0.0379,0.298,0.227,94.009,4,rock,5
0.484,0.981,-1.71,1,0.0455,2.03e-05,0.463,0.555,0.755,146.006,4,techno,5
0.567,0.72,-6.859,1,0.0441,0.000432,0.000609,0.101,0.679,119.921,4,country,4
0.795,0.774,-9.205,0,0.0464,0.0322,2.33e-05,0.0389,0.81,117.884,4,blues,4
0.239,0.287,-12.565,0,0.0388,0.876,0.644,0.122,0.185,71.608,3,classical,2
0.689,0.694,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,4,pop,4
0.675,0.751,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,4,dance,4
0.667,0.361,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,5,rock,2
0.767,0.694,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,blues,4
0.774,0.739,-4.022,1,0.0952,0.0316,5.95e-06,0.119,0.823,126.002,4,pop,4
0.276,0.152,-20.094,1,0.0352,0.99,0.905,0.0676,0.051,80.536,4,classical,1
0.376,0.908,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,4,rock,5
0.516,0.442,-8.927,1,0.0325,0.00577,0.361,0.111,0.623,138.032,4,rock,3
0.635,0.184,-10.785,1,0.0456,0.665,0.0,0.146,0.177,128.424,4,blues,1
0.513,0.88,-4.69,0,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,4,metal,5
0.351,0.00593,-36.521,0,0.0393,0.991,0.941,0.0499,0.125,64.894,3,classical,1
0.534,0.26,-12.406,1,0.0319,0.834,0.00405,0.102,0.151,113.877,4,acoustic,2
0.856,0.609,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4,pop,4
0.49,0.817,-5.405,1,0.0355,0.455,0.0,0.0885,0.808,168.115,4,country,5
0.583,0.584,-5.362,0,0.0314,0.254,0.0,0.123,0.136,140.039,4,pop,3
0.472,0.872,-5.244,1,0.0987,0.00328,0.00254,0.212,0.328,180.053,4,metal,5
0.442,0.951,-5.27,1,0.11,0.00648,1.12e-06,0.0887,0.158,154.004,4,metal,5
0.654,0.784,-4.684,1,0.0457,0.0486,0.0,0.213,0.49,106.96,4,acoustic,4
0.674,0.662,-11.16,1,0.233,0.0377,0.00318,0.41,0.322,122.979,4,techno,4
0.77,0.86,-3.702,1,0.19,0.0159,0.000713,0.0682,0.547,96.428,4,dance,5
0.336,0.044,-29.255,0,0.0456,0.982,0.96,0.221,0.0666,90.243,4,classical,1
0.83,0.676,-9.153,0,0.069,0.000457,0.935,0.283,0.602,128.042,4,techno,4
0.916,0.849,-5.034,0,0.0639,0.166,0.000193,0.0859,0.974,121.002,4,dance,5
0.311,0.694,-8.203,0,0.0308,0.0115,0.0379,0.15,0.321,87.807,4,rock,4
0.642,0.823,-3.68,0,0.0612,0.000281,0.00211,0.216,0.826,112.005,4,blues,5
0.429,0.591,-7.531,1,0.051,0.268,0.000179,0.109,0.253,77.707,4,acoustic,3
0.514,0.261,-14.968,1,0.0436,0.764,0.128,0.0911,0.201,134.811,4,jazz,2
0.626,0.457,-13.785,1,0.0384,0.355,9.2e-06,0.0668,0.474,102.166,4,rock,3
0.521,0.516,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,4,jazz,3
0.636,0.739,-7.651,1,0.0368,0.174,0.0,0.188,0.352,141.965,4,techno,4
0.27,0.0651,-24.789,0,0.0364,0.986,0.959,0.0694,0.128,103.928,1,classical,1
0.692,0.684,-7.364,1,0.155,0.131,0.0,0.156,0.406,112.912,4,pop,4
0.551,0.81,-4.365,1,0.0344,0.0155,0.0,0.169,0.332,73.464,4,dance,5
0.55,0.972,-2.622,0,0.0355,1.76e-06,0.784,0.125,0.556,119.377,4,techno,5
