danceability,key,mode,speechiness,liveness,tempo,time_signature,genre
0.382,7,1,0.0459,0.323,184.617,3,blues
0.389,5,1,0.0599,0.501,115.143,4,blues
0.52,1,1,0.0302,0.122,105.711,4,blues
0.603,2,1,0.0301,0.0894,147.814,4,blues
0.641,4,1,0.0263,0.728,100.098,4,blues
0.468,9,1,0.0331,0.423,80.846,4,blues
0.246,10,0,0.111,0.707,89.94,4,blues
0.432,0,1,0.0283,0.181,100.082,3,blues
0.514,10,0,0.147,0.135,90.307,4,blues
0.614,8,1,0.0352,0.0986,97.083,4,blues
0.701,1,0,0.0685,0.114,140.907,4,blues
0.591,4,0,0.0399,0.279,131.006,4,blues
0.646,3,1,0.243,0.00967,125.705,4,blues
0.633,0,1,0.0436,0.204,103.355,4,blues
0.464,6,1,0.03,0.064,98.256,4,blues
0.422,4,1,0.0509,0.175,93.81,4,blues
0.614,1,1,0.0573,0.069,111.879,4,blues
0.569,0,1,0.0393,0.108,142.736,4,blues
0.522,6,1,0.0353,0.06,85.561,4,blues
0.606,0,1,0.0423,0.0419,100.979,4,blues
0.727,3,0,0.13,0.262,92.087,4,blues
0.408,4,1,0.0312,0.707,183.202,3,blues
0.532,8,1,0.0457,0.065,95.786,4,blues
0.564,1,1,0.0407,0.188,78.715,4,blues
0.44,11,0,0.177,0.106,138.104,4,blues
0.383,9,1,0.0304,0.311,148.018,4,blues
0.474,9,1,0.0373,0.107,134.308,4,blues
0.462,10,1,0.0339,0.164,80.536,4,blues
0.724,5,1,0.0336,0.287,114.265,4,blues
0.539,3,1,0.0249,0.127,72.062,4,blues
0.546,7,1,0.0393,0.277,145.652,4,blues
0.617,0,1,0.0449,0.511,131.434,4,blues
0.718,5,0,0.131,0.193,117.347,4,blues
0.62,2,1,0.0312,0.0306,111.076,4,blues
0.643,7,0,0.0282,0.178,113.458,4,blues
0.73,0,1,0.0355,0.0663,87.226,4,blues
0.467,2,1,0.0997,0.359,125.248,4,blues
0.502,1,1,0.0688,0.0823,140.988,4,blues
0.39,7,1,0.0274,0.408,102.767,4,blues
0.62,2,0,0.0311,0.275,136.828,4,blues
0.437,2,1,0.0327,0.164,90.507,4,blues
0.769,4,0,0.0412,0.11,93.374,4,blues
0.266,10,1,0.0375,0.159,208.706,4,blues
0.239,7,0,0.0388,0.122,71.608,3,classical
0.261,1,1,0.0419,0.102,75.296,4,classical
0.332,0,1,0.0388,0.0683,78.853,3,classical
0.217,3,1,0.0374,0.0573,46.755,3,classical
0.449,5,0,0.041,0.112,69.325,5,classical
0.114,4,0,0.0445,0.0916,89.33,1,classical
0.349,4,1,0.0403,0.109,113.048,3,classical
0.296,10,1,0.0348,0.087,70.532,4,classical
0.354,2,0,0.0435,0.104,67.872,4,classical
0.331,10,1,0.041,0.102,132.883,3,classical
0.494,1,1,0.126,0.113,125.969,4,classical
0.12,10,1,0.048,0.11,67.891,4,classical
0.178,7,1,0.046,0.116,47.37,4,classical
0.139,2,1,0.0438,0.0885,142.538,4,classical
0.0618,5,1,0.0472,0.12,55.481,3,classical
0.15,3,1,0.0407,0.0657,66.692,3,classical
0.359,1,1,0.0377,0.0938,107.169,4,classical
0.209,5,1,0.0475,0.126,84.93,3,classical
0.292,2,1,0.0385,0.107,109.766,4,classical
0.27,0,0,0.0364,0.0694,103.928,1,classical
0.233,0,1,0.0362,0.0871,89.423,4,classical
0.339,2,1,0.0394,0.252,123.048,3,classical
0.218,1,1,0.0375,0.121,55.543,4,classical
0.317,2,1,0.0463,0.172,73.514,4,classical
0.373,4,0,0.0413,0.196,86.066,4,classical
0.175,4,0,0.0346,0.103,86.708,4,classical
0.303,10,0,0.0671,0.108,169.97,4,classical
0.351,7,1,0.059,0.227,115.945,5,classical
0.484,0,1,0.164,0.091,91.975,4,classical
0.214,1,0,0.0332,0.137,91.729,3,classical
0.296,4,0,0.0337,0.133,124.621,4,classical
0.581,0,0,0.0646,0.0868,109.986,4,classical
0.534,0,1,0.239,0.374,139.911,4,classical
0.329,5,0,0.0538,0.105,139.23,3,classical
0.279,0,1,0.0308,0.114,94.822,3,classical
0.138,0,0,0.0382,0.0958,168.442,3,classical
0.246,10,1,0.0506,0.0617,75.293,4,classical
0.549,5,1,0.135,0.114,71.029,4,classical
0.0674,9,1,0.0439,0.166,67.904,3,classical
0.281,1,0,0.067,0.262,120.016,4,classical
0.208,7,1,0.26,0.699,196.241,4,classical
0.196,6,1,0.0417,0.0806,67.71,3,classical
0.504,8,1,0.0578,0.451,96.018,4,classical
0.164,2,1,0.0447,0.0937,90.752,5,classical
0.309,5,0,0.0462,0.103,127.928,4,classical
0.256,5,1,0.0378,0.0661,132.03,4,classical
0.297,6,1,0.0405,0.0871,125.035,4,classical
0.435,11,1,0.0747,0.0988,135.068,4,classical
0.424,8,1,0.0431,0.135,79.799,4,classical
0.124,6,0,0.0404,0.114,96.272,4,classical
0.519,6,0,0.0405,0.119,147.905,4,country
0.716,5,1,0.0319,0.135,122.512,4,country
0.41,9,1,0.0332,0.48,88.016,4,country
0.664,2,1,0.027,0.0857,93.968,4,country
0.489,9,1,0.027,0.0504,167.792,4,country
0.68,5,1,0.0393,0.109,119.075,4,country
0.49,8,1,0.0355,0.0885,168.115,4,country
0.643,2,1,0.0551,0.0555,114.982,4,country
0.355,0,1,0.0334,0.194,102.967,4,country
0.561,8,1,0.0291,0.122,152.089,4,country
0.6,8,1,0.0325,0.111,139.469,4,country
0.359,2,1,0.0302,0.106,76.572,4,country
0.48,4,1,0.0899,0.0479,167.986,4,country
0.491,2,1,0.0393,0.146,154.988,4,country
0.628,7,1,0.0287,0.337,126.998,4,country
0.64,1,1,0.416,0.0831,129.37,5,country
0.464,7,1,0.033,0.0611,95.852,4,country
0.697,6,1,0.0348,0.0726,121.534,4,country
0.568,9,1,0.0294,0.15,135.926,4,country
0.58,2,1,0.0405,0.0933,137.97,4,country
0.519,0,1,0.0279,0.108,85.929,4,country
0.692,7,1,0.0322,0.574,115.148,4,country
0.579,5,1,0.0227,0.105,80.028,4,country
0.446,9,0,0.0276,0.166,108.464,4,country
0.411,9,1,0.0307,0.0776,84.97,4,country
0.568,7,1,0.0461,0.514,155.041,4,country
0.585,10,1,0.028,0.114,140.666,4,country
0.273,6,1,0.0295,0.108,174.863,4,country
0.548,0,1,0.0284,0.113,76.367,4,country
0.499,9,1,0.0521,0.0509,83.916,4,country
0.529,7,1,0.0517,0.0757,131.847,4,country
0.665,2,1,0.0308,0.251,103.98,4,country
0.509,0,1,0.0299,0.358,125.889,3,country
0.548,8,1,0.0306,0.0721,94.998,4,country
0.659,6,0,0.0252,0.0813,113.987,4,country
0.553,11,1,0.0302,0.208,141.67,3,country
0.598,9,1,0.0365,0.102,117.308,4,country
0.55,8,1,0.0265,0.0906,138.105,4,country
0.291,7,1,0.0371,0.158,171.683,4,country
0.502,5,1,0.0357,0.159,146.363,4,country
0.468,9,1,0.0331,0.423,80.846,4,country
0.481,2,1,0.0248,0.105,86.013,4,country
0.646,2,1,0.029,0.108,145.855,4,country
0.568,10,1,0.137,0.0785,80.422,4,country
0.476,9,1,0.0455,0.637,132.899,4,country
0.439,1,1,0.0275,0.0767,173.727,4,country
0.583,9,1,0.0281,0.0993,76.028,4,country
0.533,5,1,0.0317,0.332,80.975,4,country
0.559,9,0,0.085,0.165,99.027,4,country
0.493,1,1,0.0432,0.107,164.059,4,country
0.778,10,0,0.0707,0.405,100.024,4,dance
0.72,1,0,0.12,0.255,78.953,4,dance
0.951,0,0,0.0685,0.0712,125.04,4,dance
0.837,0,1,0.0601,0.09,139.986,4,dance
0.779,7,1,0.159,0.101,99.019,4,dance
0.688,5,1,0.0283,0.1,116.714,4,dance
0.649,1,0,0.181,0.751,153.645,4,dance
0.877,1,0,0.101,0.0959,119.988,4,dance
0.846,1,0,0.129,0.393,100.969,4,dance
0.536,4,1,0.272,0.209,86.768,4,dance
0.57,2,1,0.267,0.289,210.857,4,dance
0.728,0,0,0.0999,0.103,100.0,4,dance
0.801,1,0,0.225,0.109,123.95,4,dance
0.726,2,0,0.0998,0.262,146.559,4,dance
0.739,8,1,0.0845,0.171,144.992,4,dance
0.634,5,0,0.0333,0.257,90.087,4,dance
0.904,4,0,0.121,0.0471,125.461,4,dance
0.714,6,1,0.0876,0.0646,82.017,4,dance
0.649,9,0,0.0452,0.0686,125.02,4,dance
0.655,9,1,0.0516,0.068,79.983,4,dance
0.645,7,1,0.0927,0.293,153.952,4,dance
0.777,2,1,0.126,0.108,134.086,4,dance
0.8,1,1,0.0371,0.0784,115.091,4,dance
0.74,0,1,0.0427,0.123,100.011,4,dance
0.578,10,0,0.0441,0.215,150.253,4,dance
0.589,1,1,0.173,0.0246,174.039,4,dance
0.7,1,1,0.045,0.105,136.518,4,dance
0.741,0,0,0.12,0.628,97.084,4,dance
0.585,1,0,0.357,0.255,133.177,5,dance
0.833,7,1,0.0847,0.11,89.958,4,dance
0.815,6,1,0.199,0.0898,151.518,4,dance
0.47,11,0,0.134,0.386,170.058,4,dance
0.678,11,0,0.0466,0.118,87.165,4,dance
0.838,4,0,0.113,0.0867,90.038,4,dance
0.66,6,1,0.208,0.211,89.279,4,dance
0.893,11,0,0.396,0.395,86.01,4,dance
0.612,10,0,0.333,0.0413,129.873,5,dance
0.436,2,0,0.0472,0.332,130.768,4,dance
0.465,2,0,0.0297,0.101,140.047,4,dance
0.8,8,0,0.0514,0.0315,95.953,4,dance
0.873,5,1,0.047,0.182,122.005,4,dance
0.92,7,1,0.0444,0.114,135.923,4,dance
0.756,5,1,0.409,0.11,81.253,4,dance
0.901,9,0,0.105,0.102,100.014,4,dance
0.863,4,0,0.249,0.301,82.985,4,dance
0.689,5,0,0.0608,0.548,130.899,4,dance
0.699,10,0,0.0383,0.1,143.635,4,dance
0.784,9,1,0.364,0.0358,96.842,4,dance
0.933,7,1,0.347,0.107,102.017,4,dance
0.707,9,0,0.0355,0.286,130.02,4,dance
0.535,1,1,0.037,0.123,115.144,3,jazz
0.663,10,0,0.0275,0.109,103.779,4,jazz
0.608,7,1,0.0306,0.112,127.631,4,jazz
0.5,0,0,0.0358,0.114,88.81,4,jazz
0.565,10,0,0.0769,0.106,180.598,4,jazz
0.522,5,0,0.0304,0.199,105.497,4,jazz
0.866,5,0,0.0478,0.0737,94.997,4,jazz
0.609,2,0,0.0453,0.112,132.884,1,jazz
0.745,4,1,0.0354,0.0538,133.952,4,jazz
0.677,7,0,0.0289,0.093,92.572,4,jazz
0.632,7,0,0.061,0.189,143.121,4,jazz
0.761,5,1,0.0337,0.111,103.327,4,jazz
0.609,3,1,0.0389,0.0479,136.036,4,jazz
0.503,2,0,0.0445,0.0637,96.853,4,jazz
0.714,9,1,0.0783,0.174,83.021,4,jazz
0.362,7,0,0.0312,0.105,99.157,4,jazz
0.522,3,1,0.0273,0.36,87.535,4,jazz
0.798,7,0,0.168,0.0954,131.811,4,jazz
0.327,5,1,0.0446,0.193,190.806,3,jazz
0.229,7,0,0.0329,0.211,90.495,4,jazz
0.392,9,1,0.0341,0.624,115.285,4,jazz
0.676,5,1,0.0512,0.608,103.782,4,jazz
0.456,2,1,0.0532,0.152,82.938,4,jazz
0.604,1,1,0.045,0.0857,89.966,4,jazz
0.643,9,1,0.0391,0.136,116.042,4,jazz
0.536,0,1,0.0317,0.217,135.844,4,jazz
0.842,2,1,0.0418,0.0978,93.966,4,jazz
0.615,10,1,0.0414,0.228,84.749,4,jazz
0.447,6,1,0.0416,0.238,145.092,4,jazz
0.601,0,0,0.0414,0.0678,141.762,4,jazz
0.366,0,1,0.0301,0.328,108.819,3,jazz
0.52,1,1,0.0302,0.122,105.711,4,jazz
0.637,10,0,0.0338,0.0703,97.983,4,jazz
0.25,11,1,0.0748,0.0992,75.436,4,jazz
0.594,5,1,0.0441,0.14,113.163,4,jazz
0.503,9,0,0.186,0.0707,190.961,3,jazz
0.421,8,1,0.147,0.0472,60.537,4,jazz
0.691,7,1,0.0664,0.172,104.412,4,jazz
0.584,7,1,0.0415,0.109,106.755,3,jazz
0.779,4,0,0.0706,0.0718,126.006,4,jazz
0.674,1,1,0.057,0.147,77.845,4,jazz
0.516,0,1,0.0367,0.0618,138.855,4,jazz
0.488,7,1,0.0403,0.147,87.275,4,jazz
0.331,2,0,0.0463,0.173,71.025,5,jazz
0.702,7,0,0.0263,0.298,111.003,4,jazz
0.691,6,1,0.0841,0.0909,176.976,4,jazz
0.618,0,0,0.0457,0.0709,91.407,4,jazz
0.584,2,1,0.0441,0.0896,126.9,4,jazz
0.556,0,1,0.0293,0.152,79.002,4,jazz
0.314,10,0,0.0493,0.197,151.901,3,jazz
0.687,2,1,0.0508,0.0564,75.052,4,metal
0.476,2,1,0.0343,0.203,129.084,4,metal
0.616,0,1,0.0386,0.343,144.072,4,metal
0.572,7,1,0.0625,0.207,76.998,4,metal
0.538,1,0,0.14,0.219,101.414,4,metal
0.55,8,1,0.0924,0.0614,127.804,4,metal
0.402,8,1,0.181,0.225,173.847,4,metal
0.546,5,0,0.097,0.275,100.065,4,metal
0.366,1,0,0.0696,0.188,130.198,4,metal
0.409,6,0,0.0731,0.0664,145.541,4,metal
0.459,7,1,0.0267,0.168,139.902,3,metal
0.518,6,1,0.0309,0.107,132.918,4,metal
0.541,0,1,0.0396,0.423,125.04,4,metal
0.581,5,0,0.0636,0.0806,110.038,4,metal
0.47,8,0,0.0336,0.133,113.108,3,metal
0.442,11,1,0.11,0.0887,154.004,4,metal
0.587,0,1,0.0783,0.104,127.992,4,metal
0.515,8,1,0.0292,0.136,145.916,4,metal
0.274,6,1,0.0489,0.115,154.016,4,metal
0.448,7,0,0.0421,0.219,75.991,4,metal
0.459,6,1,0.0877,0.108,142.707,4,metal
0.492,10,0,0.0303,0.121,112.228,4,metal
0.449,2,0,0.029,0.175,139.924,4,metal
0.645,7,1,0.0927,0.293,153.952,4,metal
0.441,3,1,0.0276,0.414,164.007,4,metal
0.54,1,1,0.0876,0.0533,106.907,4,metal
0.358,6,0,0.0695,0.358,139.256,4,metal
0.457,9,1,0.0378,0.103,99.739,4,metal
0.557,0,1,0.0636,0.0577,174.114,4,metal
0.423,11,0,0.0559,0.213,116.602,4,metal
0.553,8,1,0.0925,0.179,114.919,4,metal
0.519,6,0,0.0354,0.279,132.022,4,metal
0.589,1,1,0.173,0.0246,174.039,4,metal
0.378,1,1,0.0611,0.259,110.709,4,metal
0.37,5,1,0.0633,0.331,155.177,4,metal
0.524,11,0,0.0308,0.0777,116.026,4,metal
0.364,1,1,0.0627,0.411,161.797,4,metal
0.207,4,0,0.185,0.318,180.683,4,metal
0.283,8,0,0.0307,0.125,155.564,4,metal
0.433,4,0,0.18,0.406,184.055,4,metal
0.427,8,1,0.165,0.0475,108.681,4,metal
0.38,2,0,0.193,0.101,97.613,4,metal
0.537,7,1,0.0343,0.274,131.698,4,metal
0.607,0,1,0.0486,0.119,144.04,4,metal
0.373,1,0,0.0352,0.119,76.474,4,metal
0.529,7,1,0.0517,0.0757,131.847,4,metal
0.55,11,1,0.096,0.221,156.958,4,metal
0.247,1,1,0.0477,0.106,151.335,4,metal
0.412,4,0,0.0323,0.153,154.115,4,metal
0.393,5,1,0.0367,0.193,140.101,4,metal
0.778,10,0,0.0707,0.405,100.024,4,pop
0.409,4,1,0.0369,0.0816,175.671,4,pop
0.656,2,1,0.0293,0.114,103.971,4,pop
0.494,4,1,0.0262,0.299,136.844,4,pop
0.64,10,1,0.0379,0.101,122.035,4,pop
0.344,7,1,0.0458,0.0368,205.651,4,pop
0.72,1,0,0.12,0.255,78.953,4,pop
0.358,4,1,0.0485,0.121,155.482,4,pop
0.519,6,0,0.0405,0.119,147.905,4,pop
0.557,7,1,0.0268,0.139,130.769,4,pop
0.465,10,1,0.044,0.573,143.85,4,pop
0.48,4,1,0.0294,0.138,151.752,4,pop
0.951,0,0,0.0685,0.0712,125.04,4,pop
0.49,2,0,0.0292,0.162,146.04,4,pop
0.779,7,1,0.159,0.101,99.019,4,pop
0.358,4,1,0.0485,0.121,155.482,4,pop
0.688,5,1,0.0283,0.1,116.714,4,pop
0.451,0,1,0.0449,0.172,118.219,4,pop
0.837,0,1,0.0601,0.09,139.986,4,pop
0.339,2,1,0.037,0.322,159.281,4,pop
0.614,11,1,0.466,0.38,125.173,5,pop
0.511,2,1,0.0307,0.17,127.912,4,pop
0.649,1,0,0.181,0.751,153.645,4,pop
0.49,2,0,0.0292,0.162,146.04,4,pop
0.476,2,1,0.0343,0.203,129.084,4,pop
0.384,7,1,0.0439,0.193,160.852,4,pop
0.877,1,0,0.101,0.0959,119.988,4,pop
0.511,2,1,0.0307,0.17,127.912,4,pop
0.802,9,1,0.207,0.123,99.998,4,pop
0.48,4,1,0.0294,0.138,151.752,4,pop
0.518,3,1,0.0454,0.291,109.864,4,pop
0.493,4,1,0.0402,0.135,144.838,4,pop
0.547,6,1,0.149,0.119,120.792,4,pop
0.481,2,1,0.0518,0.283,125.031,4,pop
0.846,1,0,0.129,0.393,100.969,4,pop
0.344,7,1,0.0458,0.0368,205.651,4,pop
0.693,5,1,0.0726,0.328,87.904,4,pop
0.384,7,1,0.0439,0.193,160.852,4,pop
0.86,6,0,0.307,0.113,143.184,4,pop
0.466,4,1,0.0636,0.182,154.544,4,pop
0.536,4,1,0.272,0.209,86.768,4,pop
0.357,7,1,0.0814,0.0681,163.881,4,pop
0.57,2,1,0.267,0.289,210.857,4,pop
0.589,2,1,0.0387,0.296,132.824,4,pop
0.688,8,1,0.0911,0.0795,84.858,4,pop
0.589,2,1,0.0387,0.296,132.824,4,pop
0.535,1,1,0.037,0.123,115.144,3,pop
0.436,11,1,0.0338,0.329,88.593,4,pop
0.538,9,0,0.216,0.0999,175.424,4,pop
0.339,2,1,0.037,0.322,159.281,4,pop
0.494,7,1,0.0843,0.122,162.011,4,rock
0.569,9,0,0.14,0.114,170.094,4,rock
0.656,2,1,0.0293,0.114,103.971,4,rock
0.64,10,1,0.0379,0.101,122.035,4,rock
0.465,10,1,0.044,0.573,143.85,4,rock
0.622,11,0,0.154,0.0854,114.452,4,rock
0.179,4,0,0.0791,0.582,182.99,3,rock
0.693,5,1,0.0726,0.328,87.904,4,rock
0.687,2,1,0.0508,0.0564,75.052,4,rock
0.366,1,0,0.0696,0.188,130.198,4,rock
0.518,3,1,0.0454,0.291,109.864,4,rock
0.716,5,1,0.0319,0.135,122.512,4,rock
0.476,2,1,0.0343,0.203,129.084,4,rock
0.616,0,1,0.0386,0.343,144.072,4,rock
0.572,7,1,0.0625,0.207,76.998,4,rock
0.688,8,1,0.0911,0.0795,84.858,4,rock
0.538,1,0,0.14,0.219,101.414,4,rock
0.667,4,1,0.0536,0.343,151.834,4,rock
0.409,6,0,0.0731,0.0664,145.541,4,rock
0.459,7,1,0.0267,0.168,139.902,3,rock
0.55,8,1,0.0924,0.0614,127.804,4,rock
0.592,8,1,0.0448,0.0653,116.03,4,rock
0.452,2,1,0.079,0.226,129.188,4,rock
0.664,2,1,0.027,0.0857,93.968,4,rock
0.517,5,1,0.0421,0.118,80.401,4,rock
0.546,5,0,0.097,0.275,100.065,4,rock
0.66,8,1,0.0992,0.154,125.966,4,rock
0.447,6,0,0.0319,0.13,78.039,4,rock
0.489,9,1,0.027,0.0504,167.792,4,rock
0.537,0,1,0.0403,0.12,145.729,4,rock
0.49,8,1,0.0355,0.0885,168.115,4,rock
0.598,5,1,0.134,0.0435,167.971,4,rock
0.518,6,1,0.0309,0.107,132.918,4,rock
0.675,0,0,0.0278,0.088,81.998,4,rock
0.643,2,1,0.0551,0.0555,114.982,4,rock
0.572,7,1,0.0275,0.231,75.179,4,rock
0.587,0,1,0.0783,0.104,127.992,4,rock
0.47,8,0,0.0336,0.133,113.108,3,rock
0.581,5,0,0.0636,0.0806,110.038,4,rock
0.596,1,0,0.0349,0.102,95.162,4,rock
0.561,8,1,0.0291,0.122,152.089,4,rock
0.418,11,0,0.0475,0.336,124.783,4,rock
0.621,2,0,0.0253,0.0893,128.142,4,rock
0.454,0,1,0.0273,0.154,87.89,4,rock
0.515,8,1,0.0292,0.136,145.916,4,rock
0.492,10,0,0.0303,0.121,112.228,4,rock
0.404,0,1,0.0303,0.129,147.01,4,rock
0.645,7,1,0.0927,0.293,153.952,4,rock
0.6,8,1,0.0325,0.111,139.469,4,rock
0.448,7,0,0.0421,0.219,75.991,4,rock
0.443,1,1,0.0661,0.194,174.011,4,techno
0.545,7,1,0.0966,0.23,134.748,4,techno
0.443,1,1,0.0661,0.194,174.011,4,techno
0.564,7,1,0.0411,0.367,137.599,4,techno
0.594,5,0,0.0678,0.0418,133.021,4,techno
0.645,7,1,0.0456,0.127,124.697,4,techno
0.35,4,1,0.13,0.115,173.926,1,techno
0.529,11,0,0.0754,0.116,139.888,4,techno
0.604,4,1,0.0493,0.857,133.268,4,techno
0.729,10,0,0.27,0.174,143.976,1,techno
0.432,0,0,0.0369,0.103,83.753,4,techno
0.629,9,0,0.0419,0.0893,105.42,4,techno
0.784,1,1,0.05,0.105,125.009,4,techno
0.714,10,0,0.0478,0.045,132.94,4,techno
0.64,5,0,0.0528,0.0841,124.996,4,techno
0.527,5,0,0.03,0.445,140.071,4,techno
0.58,7,1,0.0366,0.0746,136.007,4,techno
0.75,4,0,0.065,0.091,90.294,4,techno
0.51,6,0,0.262,0.111,173.902,1,techno
0.633,11,0,0.0735,0.336,136.493,4,techno
0.693,5,0,0.0637,0.0587,132.995,4,techno
0.643,4,1,0.0428,0.0909,126.448,4,techno
0.708,0,0,0.0336,0.227,117.988,4,techno
0.564,11,0,0.104,0.11,137.999,4,techno
0.598,11,1,0.0339,0.103,128.898,4,techno
0.672,3,1,0.0506,0.144,139.827,4,techno
0.766,1,1,0.0591,0.195,132.459,4,techno
0.884,8,0,0.172,0.11,125.948,4,techno
0.447,10,0,0.327,0.101,112.194,3,techno
0.729,5,0,0.0515,0.0771,128.021,4,techno
0.648,3,0,0.29,0.147,130.148,4,techno
0.6,8,1,0.0544,0.0475,125.227,4,techno
0.751,4,0,0.0342,0.978,124.019,4,techno
0.526,7,0,0.0828,0.368,142.014,4,techno
0.558,11,0,0.0858,0.115,137.99,4,techno
0.718,2,0,0.0405,0.104,130.006,4,techno
0.514,11,1,0.0504,0.247,139.935,4,techno
0.823,2,1,0.0549,0.0347,125.448,4,techno
0.595,7,0,0.0904,0.244,122.491,4,techno
0.792,8,0,0.0521,0.048,109.955,4,techno
0.54,6,0,0.0666,0.657,139.999,4,techno
0.841,1,1,0.121,0.116,133.032,4,techno
0.355,11,0,0.267,0.0911,172.774,1,techno
0.595,7,0,0.0904,0.244,122.491,4,techno
0.595,7,0,0.0904,0.244,122.491,4,techno
0.579,2,1,0.0698,0.0764,138.011,4,techno
0.575,8,1,0.133,0.94,142.941,4,techno
0.509,9,0,0.0307,0.116,79.987,4,techno
0.578,11,0,0.066,0.0858,138.0,4,techno
0.748,11,1,0.0649,0.119,130.564,4,techno
0.445,4,1,0.0275,0.169,148.011,4,acoustic
0.329,0,1,0.0296,0.0921,74.174,4,acoustic
0.59,10,1,0.029,0.135,119.429,4,acoustic
0.597,6,1,0.0292,0.299,141.057,4,acoustic
0.456,10,1,0.032,0.389,165.733,4,acoustic
0.615,5,1,0.0552,0.113,146.06,4,acoustic
0.545,8,1,0.0311,0.0841,98.088,4,acoustic
0.596,7,1,0.0352,0.1,128.498,4,acoustic
0.473,0,1,0.0369,0.122,110.729,4,acoustic
0.482,2,1,0.0311,0.114,81.712,4,acoustic
0.56,10,1,0.0328,0.0506,83.91,4,acoustic
0.73,0,1,0.0357,0.13,129.933,4,acoustic
0.456,2,1,0.0433,0.17,149.746,4,acoustic
0.425,9,1,0.0307,0.0662,116.468,4,acoustic
0.258,4,1,0.0366,0.141,170.275,4,acoustic
0.562,0,1,0.0528,0.084,94.881,4,acoustic
0.651,2,1,0.0336,0.136,80.289,4,acoustic
0.593,9,0,0.041,0.0937,138.535,4,acoustic
0.658,7,1,0.0473,0.0604,139.457,4,acoustic
0.576,2,1,0.03,0.12,137.812,4,acoustic
0.532,7,1,0.0477,0.0725,128.99,4,acoustic
0.725,7,1,0.077,0.0829,88.131,4,acoustic
0.706,0,1,0.061,0.166,124.528,4,acoustic
0.879,9,1,0.0453,0.106,122.063,4,acoustic
0.648,9,0,0.039,0.107,98.802,4,acoustic
0.641,8,1,0.0308,0.127,69.537,4,acoustic
0.451,9,0,0.0563,0.141,97.145,4,acoustic
0.515,2,1,0.0298,0.22,86.202,4,acoustic
0.36,7,1,0.0312,0.0875,107.528,4,acoustic
0.53,11,1,0.0354,0.113,171.784,4,acoustic
0.341,1,1,0.0399,0.0795,203.823,4,acoustic
0.557,6,1,0.0384,0.113,143.88,4,acoustic
0.527,7,1,0.0517,0.106,180.032,4,acoustic
0.629,3,1,0.0293,0.0897,117.485,4,acoustic
0.485,7,0,0.0276,0.149,82.827,3,acoustic
0.367,1,1,0.0288,0.141,77.058,4,acoustic
0.511,11,0,0.0378,0.0752,128.021,4,acoustic
0.546,3,1,0.029,0.123,135.083,4,acoustic
0.313,0,1,0.0275,0.0584,83.408,4,acoustic
0.693,8,1,0.0342,0.141,101.324,4,acoustic
0.326,7,1,0.0359,0.372,113.066,4,acoustic
0.564,7,1,0.0265,0.107,77.213,4,acoustic
0.356,1,1,0.0291,0.131,85.853,4,acoustic
0.419,9,0,0.0388,0.146,178.628,3,acoustic
0.475,5,1,0.0249,0.201,158.062,4,acoustic
0.559,6,1,0.0295,0.111,134.764,3,acoustic
0.69,8,1,0.0471,0.108,80.615,4,acoustic
0.519,9,1,0.0314,0.115,101.332,4,acoustic
0.58,0,1,0.0857,0.452,133.457,4,acoustic
0.49,2,1,0.0274,0.098,121.996,4,acoustic
0.264,0,1,0.0517,0.376,155.376,4,blues
0.81,0,1,0.058,0.0866,123.394,4,blues
0.525,9,1,0.12,0.108,123.696,4,blues
0.58,7,1,0.0951,0.0668,152.347,4,blues
0.219,2,1,0.176,0.157,112.886,1,blues
0.706,9,1,0.0525,0.0967,125.065,4,blues
0.532,4,0,0.0551,0.377,116.026,4,blues
0.382,7,1,0.0459,0.323,184.617,3,blues
0.631,2,1,0.0531,0.121,94.574,4,blues
0.52,1,1,0.0302,0.122,105.711,4,blues
0.525,9,1,0.12,0.108,123.696,4,blues
0.641,4,1,0.0263,0.728,100.098,4,blues
0.428,10,1,0.379,0.567,198.67,4,blues
0.246,10,0,0.111,0.707,89.94,4,blues
0.482,9,1,0.0538,0.11,121.418,4,blues
0.426,8,1,0.0377,0.101,126.804,4,blues
0.519,1,1,0.0645,0.118,146.467,4,blues
0.594,7,1,0.0403,0.123,128.516,4,blues
0.445,9,1,0.0314,0.115,101.172,4,blues
0.46,2,1,0.0303,0.124,129.611,4,blues
0.651,2,1,0.0336,0.136,80.289,4,blues
0.489,10,1,0.0268,0.14,104.207,4,blues
0.846,2,1,0.0494,0.194,121.417,4,blues
0.441,7,1,0.0816,0.352,164.716,4,blues
0.508,8,1,0.164,0.116,143.198,4,blues
0.552,2,1,0.04,0.13,152.807,4,blues
0.598,8,1,0.119,0.656,136.748,4,blues
0.484,11,0,0.0327,0.436,142.165,4,blues
0.641,8,1,0.0308,0.127,69.537,4,blues
0.494,2,1,0.0678,0.37,100.983,4,blues
0.515,2,1,0.0298,0.22,86.202,4,blues
0.584,11,0,0.027,0.139,78.72,4,blues
0.347,7,1,0.0361,0.0968,108.724,4,blues
0.361,2,1,0.0508,0.196,78.272,4,blues
0.453,0,1,0.0295,0.116,123.014,3,blues
0.29,5,0,0.039,0.0947,146.458,3,blues
0.407,7,1,0.0306,0.119,138.535,4,blues
0.617,9,1,0.0446,0.283,90.428,4,blues
0.7,1,1,0.165,0.242,82.226,4,blues
0.389,0,0,0.0368,0.123,143.433,4,blues
