danceability,key,mode,speechiness,liveness,tempo,time_signature
0.552,8,1,0.0527,0.144,128.029,4
0.269,1,1,0.0409,0.131,80.556,5
0.386,9,1,0.0377,0.0592,166.362,4
0.59,7,1,0.242,0.0683,74.381,3
0.737,0,1,0.0878,0.0931,144.015,4
0.584,11,1,0.0386,0.126,101.574,4
0.547,7,1,0.0966,0.335,134.976,4
0.711,1,0,0.046,0.215,128.001,4
0.285,3,1,0.0314,0.106,92.407,4
0.628,7,0,0.0358,0.337,92.802,4
0.737,7,1,0.0555,0.16,83.022,4
0.464,5,1,0.0497,0.31,87.858,4
0.559,1,0,0.0832,0.175,183.825,4
0.728,4,1,0.0368,0.109,113.76,4
0.269,8,1,0.032,0.11,65.363,4
0.814,1,1,0.0637,0.0979,119.011,4
0.575,2,0,0.028,0.173,107.967,4
0.754,0,1,0.204,0.358,95.018,4
0.534,2,0,0.0677,0.141,95.126,4
0.582,9,1,0.0388,0.147,93.856,4
0.426,1,1,0.047,0.0723,149.042,4
0.565,8,1,0.0388,0.122,138.03,4
0.539,9,1,0.0298,0.0919,98.066,4
0.239,2,0,0.0522,0.108,83.403,1
0.761,4,1,0.0874,0.434,129.996,4
0.803,10,0,0.0611,0.0916,97.041,4
0.578,9,0,0.0296,0.0834,125.67,4
0.646,6,1,0.0269,0.179,102.972,4
0.443,3,1,0.0364,0.0836,79.142,3
0.464,9,1,0.0518,0.111,96.866,4
0.506,11,1,0.0655,0.0734,143.935,4
0.606,0,1,0.0298,0.167,88.984,4
0.477,0,1,0.0302,0.201,128.416,3
0.193,9,1,0.0608,0.505,143.301,3
0.532,0,1,0.493,0.0854,186.001,3
0.238,2,1,0.045,0.279,128.52,5
0.497,9,1,0.0563,0.171,169.966,4
0.639,7,1,0.0278,0.221,106.966,4
0.741,2,1,0.0646,0.064,118.048,4
0.332,8,1,0.0347,0.194,63.071,4
0.781,7,1,0.0425,0.113,129.978,4
0.197,5,1,0.0948,0.199,158.722,4
0.772,0,1,0.0551,0.213,96.086,4
0.699,9,1,0.0487,0.121,117.01,4
0.775,8,1,0.0342,0.0941,97.491,4
0.583,9,1,0.0281,0.0993,76.028,4
0.547,7,1,0.0317,0.0945,109.199,4
0.217,0,0,0.0324,0.725,149.76,4
0.595,7,0,0.0904,0.244,122.491,4
0.842,1,0,0.402,0.117,119.993,4
0.802,10,0,0.0393,0.0986,120.018,4
0.482,4,0,0.0852,0.0466,135.071,4
0.595,7,0,0.0904,0.244,122.491,4
0.609,6,1,0.0808,0.19,99.982,4
0.371,3,1,0.0872,0.402,199.848,4
0.606,2,0,0.0346,0.182,128.016,4
0.758,7,1,0.127,0.429,123.033,4
0.643,7,1,0.0382,0.081,138.081,4
0.509,9,1,0.0333,0.107,119.329,4
0.289,11,0,0.0489,0.393,96.547,4
0.224,1,1,0.0395,0.128,62.64,4
0.86,7,1,0.412,0.537,124.828,4
0.392,5,1,0.0655,0.0688,63.424,4
0.331,8,1,0.0551,0.0758,153.484,3
0.385,8,1,0.0459,0.113,166.137,4
0.817,2,1,0.145,0.107,127.056,4
0.325,9,0,0.0352,0.128,99.635,3
0.734,5,0,0.0759,0.109,150.086,4
0.279,4,0,0.0898,0.593,189.868,4
0.261,4,1,0.0392,0.121,169.326,4
0.677,10,1,0.0311,0.104,82.016,4
0.605,1,1,0.0319,0.102,126.014,4
0.612,11,0,0.0509,0.116,129.042,4
0.377,9,1,0.0351,0.106,123.989,4
0.847,2,1,0.272,0.515,91.641,4
0.63,11,0,0.0253,0.0719,97.005,4
0.386,7,1,0.0482,0.114,124.208,4
0.314,5,1,0.0317,0.101,101.939,3
0.627,6,1,0.0549,0.0583,100.005,4
0.712,6,1,0.0297,0.0905,105.024,4
0.504,0,1,0.0501,0.108,118.009,4
0.538,3,1,0.0266,0.11,145.051,4
0.202,3,1,0.0386,0.0971,66.157,3
0.824,2,1,0.126,0.303,122.98,4
0.447,5,1,0.038,0.28,73.139,3
0.421,8,1,0.147,0.0472,60.537,4
0.476,0,1,0.0449,0.201,108.149,4
0.404,0,1,0.595,0.344,179.999,4
0.461,11,1,0.0293,0.111,149.873,4
0.719,1,1,0.0497,0.0487,154.913,4
0.798,7,0,0.168,0.0954,131.811,4
0.579,8,1,0.0513,0.281,76.783,4
0.452,4,1,0.062,0.265,153.854,4
0.337,2,0,0.057,0.0945,87.561,4
0.636,0,0,0.169,0.136,123.913,4
0.607,0,1,0.0314,0.929,104.937,4
0.544,10,0,0.0422,0.333,91.033,4
0.443,7,1,0.0511,0.374,168.1,4
0.688,6,0,0.121,0.302,140.023,4
0.525,1,1,0.0279,0.156,98.065,4
0.35,10,1,0.0336,0.413,185.046,4
0.456,6,1,0.047,0.174,157.031,4
0.624,2,1,0.0318,0.0632,139.912,4
0.503,0,1,0.0743,0.744,91.464,4
0.62,5,1,0.0389,0.118,75.482,4
0.365,9,0,0.105,0.15,171.597,4
0.666,0,1,0.043,0.106,129.89,4
0.563,2,1,0.0734,0.0468,90.928,4
0.649,1,1,0.0574,0.317,80.018,4
0.331,5,1,0.0436,0.0945,185.97,4
0.549,6,0,0.0521,0.214,130.009,4
0.624,7,1,0.0368,0.107,130.949,4
0.646,2,1,0.029,0.108,145.855,4
0.497,6,1,0.0266,0.411,95.769,4
0.633,8,1,0.0519,0.382,142.027,4
0.622,10,1,0.036,0.273,89.661,4
0.584,9,1,0.0344,0.133,131.275,4
0.0847,2,0,0.0405,0.289,84.245,4
0.404,3,0,0.0619,0.125,145.638,4
0.668,7,0,0.0422,0.23,126.972,4
0.433,6,1,0.044,0.218,120.562,4
0.889,0,1,0.0743,0.0399,119.999,4
0.712,7,1,0.0377,0.264,140.566,4
0.598,0,1,0.0375,0.196,115.01,4
0.474,2,0,0.0628,0.088,89.998,4
0.837,7,0,0.0631,0.1,133.57,4
0.689,6,0,0.0261,0.159,99.031,4
0.632,5,1,0.0259,0.221,95.506,4
0.251,10,0,0.112,0.112,60.382,4
0.516,0,1,0.0302,0.0853,132.861,4
0.385,2,1,0.0305,0.131,126.162,4
0.285,1,1,0.0288,0.104,153.85,4
0.603,5,0,0.0417,0.105,89.957,4
0.694,9,1,0.0301,0.25,125.901,4
0.825,5,0,0.0403,0.114,122.021,4
0.116,5,1,0.0472,0.132,88.295,3
0.273,7,1,0.0336,0.0902,79.815,4
0.446,10,1,0.033,0.099,172.094,4
0.639,0,1,0.0636,0.111,98.384,4
0.244,9,0,0.0298,0.294,92.291,4
0.382,11,0,0.0323,0.093,111.09,4
0.724,0,1,0.0294,0.336,115.891,4
0.674,1,1,0.057,0.147,77.845,4
0.74,1,1,0.0391,0.0878,122.023,4
0.13,11,1,0.0604,0.225,185.364,4
0.613,11,0,0.0694,0.0759,121.978,4
0.659,4,0,0.0455,0.1,166.163,4
0.418,11,1,0.0369,0.111,112.414,4
0.615,5,0,0.0465,0.135,124.558,4
0.865,2,1,0.108,0.142,162.831,4
0.66,1,0,0.153,0.159,103.008,4
0.734,4,0,0.141,0.0602,169.977,4
0.866,8,1,0.203,0.123,133.004,4
0.774,1,0,0.0408,0.0765,98.001,4
0.689,11,0,0.0629,0.0649,128.012,4
0.52,0,1,0.0348,0.364,136.028,4
0.357,7,1,0.0415,0.0553,133.759,4
0.607,7,1,0.0382,0.519,121.043,4
0.745,10,1,0.0259,0.102,95.996,4
0.761,1,1,0.0538,0.128,109.821,4
0.404,0,1,0.0303,0.129,147.01,4
0.397,3,0,0.0589,0.228,106.448,4
0.449,10,1,0.0476,0.141,144.031,4
0.655,9,1,0.0302,0.179,114.881,4
0.706,1,1,0.0355,0.0816,99.979,4
0.393,9,0,0.0341,0.0821,135.405,4
0.629,6,1,0.0262,0.139,114.243,4
0.413,4,0,0.0878,0.14,165.156,4
0.188,0,1,0.0484,0.0843,187.376,3
0.722,11,0,0.0471,0.308,128.047,4
0.436,5,1,0.0429,0.111,151.118,3
0.614,9,0,0.07,0.121,116.001,4
0.675,8,1,0.165,0.107,129.005,4
0.632,2,0,0.0838,0.0696,91.965,4
0.291,9,1,0.0415,0.0808,175.978,4
0.45,4,1,0.0538,0.303,143.861,4
0.636,2,1,0.0263,0.0831,113.98,4
0.606,6,1,0.0547,0.112,140.035,4
0.544,4,0,0.03,0.101,109.437,4
0.483,7,0,0.0321,0.0991,147.049,4
0.851,1,1,0.175,0.0746,125.984,4
0.561,9,1,0.0717,0.107,93.991,4
0.7,9,0,0.133,0.0718,128.043,4
0.397,0,1,0.0315,0.127,164.184,4
0.514,0,1,0.0271,0.387,93.836,4
0.724,2,1,0.0541,0.0968,124.013,4
0.417,5,1,0.0558,0.185,201.162,4
0.733,0,1,0.0438,0.0964,85.54,4
0.739,2,0,0.0367,0.109,122.006,4
0.862,7,1,0.222,0.103,127.91,4
0.362,10,0,0.0328,0.108,79.63,4
0.0623,0,1,0.0459,0.116,64.791,4
0.543,2,1,0.0582,0.0778,153.0,3
0.921,1,0,0.0823,0.0768,120.043,4
0.789,11,1,0.0352,0.0985,121.003,4
0.409,1,1,0.0328,0.128,165.928,4
0.779,2,1,0.115,0.0349,97.927,4
0.567,4,1,0.0473,0.1,90.941,4
0.525,0,0,0.0789,0.66,149.042,4
0.412,5,1,0.0527,0.352,119.307,4
0.787,11,0,0.159,0.0904,110.962,4
0.451,11,0,0.0928,0.0792,157.47,4
0.551,10,0,0.0524,0.0425,185.063,4
0.304,2,1,0.0787,0.25,168.093,4
0.499,9,1,0.0521,0.0509,83.916,4
0.565,0,1,0.0339,0.0994,75.035,4
0.583,5,0,0.0314,0.123,140.039,4
0.614,8,1,0.0352,0.0986,97.083,4
0.445,0,1,0.0272,0.101,106.283,3
0.631,6,1,0.0321,0.105,153.998,4
0.3,6,0,0.102,0.111,165.376,4
0.636,0,1,0.0665,0.13,146.03,4
0.392,7,1,0.102,0.0941,194.929,4
0.255,7,1,0.0328,0.209,85.113,5
0.261,4,1,0.0392,0.121,169.326,4
0.384,0,0,0.0458,0.286,168.042,4
0.583,5,0,0.0314,0.123,140.039,4
0.0799,0,0,0.0498,0.0896,82.204,3
0.608,0,0,0.0366,0.204,95.987,4
0.281,6,1,0.0348,0.0995,90.25,1
0.307,2,0,0.0568,0.368,108.227,4
0.416,5,1,0.0483,0.116,110.635,4
0.631,9,0,0.0384,0.13,105.034,4
0.842,8,0,0.228,0.0642,95.881,4
0.554,11,0,0.0388,0.241,73.994,4
0.331,7,1,0.037,0.0762,65.591,4
0.269,7,0,0.0854,0.118,141.581,4
0.478,11,0,0.157,0.253,165.943,4
0.61,0,1,0.0547,0.425,129.945,4
0.354,0,1,0.0365,0.0959,139.056,4
0.346,10,1,0.0537,0.0643,78.891,5
0.624,3,1,0.0479,0.127,122.056,4
0.583,11,1,0.0377,0.0979,151.956,4
0.465,7,1,0.0841,0.0464,148.029,4
0.483,1,0,0.0523,0.108,159.747,3
0.752,6,0,0.357,0.317,102.549,4
0.101,4,0,0.0405,0.107,174.226,4
0.41,9,1,0.0332,0.48,88.016,4
0.5,9,1,0.0413,0.108,83.81,4
0.6,4,1,0.0505,0.0826,158.849,4
0.706,7,0,0.0608,0.26,129.996,4
0.477,2,1,0.0814,0.0756,160.021,4
0.513,5,1,0.0395,0.0929,117.95,3
0.727,2,0,0.0289,0.124,89.488,4
0.758,2,0,0.122,0.288,120.029,4
0.761,4,0,0.0403,0.0791,98.989,3
0.442,9,1,0.146,0.129,89.338,4
0.565,9,1,0.145,0.0935,150.05,4
0.748,1,1,0.0334,0.0863,120.076,4
0.799,4,0,0.0487,0.367,142.987,4
0.471,8,1,0.0586,0.313,154.961,4
0.761,5,1,0.0337,0.111,103.327,4
0.567,9,0,0.0302,0.186,107.441,3
0.363,7,1,0.0286,0.457,101.681,4
0.587,2,1,0.0318,0.156,74.479,4
0.596,5,1,0.0254,0.0874,107.057,4
0.376,9,1,0.0641,0.0377,178.018,4
0.384,5,0,0.035,0.111,86.12,4
0.473,7,0,0.0396,0.741,126.002,4
0.32,7,1,0.0412,0.0443,109.649,3
0.679,0,1,0.0278,0.0901,97.356,4
0.597,7,1,0.0333,0.102,133.23,3
0.214,11,1,0.106,0.138,159.948,4
0.469,0,0,0.111,0.0636,124.001,4
0.452,7,1,0.0321,0.754,81.825,4
0.5,8,1,0.0355,0.0994,154.997,4
0.403,10,1,0.0546,0.0835,80.369,4
0.786,4,0,0.0707,0.473,97.577,4
0.325,2,1,0.0491,0.27,176.6,4
0.48,5,0,0.0518,0.052,87.276,4
0.497,10,0,0.0836,0.101,138.081,4
0.712,11,0,0.0598,0.0797,140.174,4
0.676,5,0,0.0294,0.345,105.999,4
0.695,8,1,0.0483,0.237,124.989,4
0.499,5,1,0.0441,0.0851,144.563,3
0.449,9,1,0.0319,0.0957,93.133,4
0.452,9,1,0.0613,0.0592,80.473,4
0.602,4,1,0.032,0.433,125.988,4
0.31,0,1,0.0326,0.139,134.48,4
0.329,10,1,0.0417,0.0891,68.648,4
0.644,0,1,0.0367,0.943,112.056,4
0.454,9,1,0.107,0.248,137.688,4
0.485,1,0,0.0467,0.14,78.001,4
0.645,3,1,0.033,0.0718,102.881,4
0.572,0,1,0.045,0.184,79.442,4
0.528,3,0,0.0512,0.344,110.058,4
0.68,5,1,0.0393,0.109,119.075,4
0.276,8,1,0.0543,0.125,173.78,4
0.33,11,1,0.0358,0.237,102.166,4
0.723,11,0,0.0634,0.0764,133.984,5
0.732,4,1,0.0778,0.114,77.132,4
0.621,10,1,0.0367,0.104,144.905,4
0.531,9,0,0.0299,0.334,136.044,4
0.7,7,1,0.0897,0.0319,122.028,4
0.52,7,0,0.0646,0.682,104.114,4
0.409,3,0,0.108,0.1,149.859,4
0.513,1,0,0.0563,0.205,91.899,4
0.532,0,1,0.0692,0.0699,74.388,4
0.616,0,1,0.0327,0.064,127.966,4
0.535,3,0,0.18,0.0669,160.102,4
0.628,8,1,0.0435,0.354,108.045,4
0.578,7,1,0.026,0.117,107.028,4
0.435,9,1,0.0636,0.0327,199.935,4
0.682,7,1,0.0741,0.106,108.982,3
0.547,2,1,0.0451,0.106,121.973,4
0.374,5,1,0.0363,0.107,133.85,3
0.677,4,0,0.334,0.0532,203.862,4
0.339,7,1,0.0338,0.165,101.449,4
0.463,3,1,0.0513,0.0708,125.936,3
0.546,7,1,0.0393,0.277,145.652,4
0.739,9,0,0.0479,0.13,135.181,4
0.491,4,1,0.0361,0.248,112.295,4
0.563,7,1,0.0511,0.288,122.995,4
0.374,1,0,0.0397,0.11,161.976,4
0.504,8,1,0.104,0.239,173.968,4
0.567,6,1,0.0465,0.338,105.957,4
0.575,6,1,0.0445,0.124,117.981,4
0.332,7,1,0.0898,0.0599,186.249,3
0.451,2,1,0.0558,0.0988,72.033,4
0.47,4,1,0.0962,0.336,175.018,4
0.79,6,0,0.0478,0.113,123.045,4
0.578,2,1,0.0454,0.083,174.152,4
0.486,9,1,0.208,0.258,110.033,4
0.752,8,0,0.0354,0.0997,116.989,4
0.523,7,1,0.0303,0.323,152.979,4
0.297,8,1,0.0564,0.0995,141.636,4
0.39,5,0,0.133,0.156,162.253,4
0.638,6,0,0.0292,0.689,97.021,4
0.388,0,1,0.0483,0.221,144.561,4
0.635,5,0,0.0328,0.0291,76.032,4
0.28,8,0,0.0367,0.0762,87.953,4
0.682,11,0,0.0318,0.34,137.029,4
0.32,9,1,0.114,0.16,165.943,4
0.502,2,1,0.0634,0.0601,160.064,4
0.594,0,1,0.466,0.676,130.026,4
0.652,4,1,0.0297,0.485,121.998,4
0.66,1,0,0.0442,0.145,128.008,4
0.115,8,1,0.0404,0.0896,87.855,3
0.435,4,0,0.201,0.552,188.899,4
0.874,6,1,0.311,0.041,106.095,4
0.632,4,0,0.0594,0.157,129.693,4
0.531,11,0,0.0299,0.0988,136.759,4
0.671,7,0,0.0316,0.354,90.003,4
0.406,8,1,0.0477,0.245,116.267,4
0.889,4,0,0.0905,0.252,86.003,4
0.636,5,0,0.0581,0.163,123.063,4
0.693,11,0,0.0443,0.109,138.011,4
0.544,6,0,0.173,0.297,103.026,4
0.607,2,1,0.0435,0.134,146.831,4
0.487,5,1,0.038,0.26,135.331,4
0.506,2,1,0.046,0.118,146.971,4
0.62,0,1,0.0281,0.114,101.489,4
0.683,9,1,0.0333,0.177,117.036,4
0.672,1,0,0.142,0.391,145.976,4
0.497,3,1,0.0704,0.133,206.431,4
0.339,7,1,0.0851,0.57,170.99,4
0.493,11,0,0.0336,0.0985,140.034,4
0.72,4,0,0.0511,0.14,127.004,4
0.486,0,1,0.277,0.356,132.151,4
0.529,7,1,0.0517,0.0757,131.847,4
0.663,0,1,0.0473,0.0663,166.001,4
0.539,6,0,0.269,0.428,158.782,4
0.503,6,0,0.0329,0.106,168.215,4
0.74,1,0,0.0306,0.18,93.985,4
0.716,1,1,0.47,0.197,82.393,4
0.612,8,1,0.0623,0.193,154.704,4
0.851,1,1,0.0949,0.196,128.013,4
0.256,5,1,0.0378,0.0661,132.03,4
0.733,8,1,0.0627,0.0803,124.992,4
0.417,4,1,0.103,0.292,135.955,4
0.504,9,0,0.0476,0.327,75.025,4
0.286,0,1,0.042,0.146,79.303,4
0.519,5,1,0.0298,0.118,144.411,4
0.497,9,0,0.056,0.222,174.608,3
0.646,2,0,0.226,0.0715,99.165,4
0.83,0,1,0.094,0.248,109.978,4
0.392,6,0,0.0424,0.081,74.963,4
0.589,1,1,0.173,0.0246,174.039,4
0.429,8,1,0.0733,0.371,179.956,4
0.443,1,1,0.0309,0.0866,157.97,4
0.629,9,1,0.0269,0.0751,110.001,4
0.492,9,1,0.0579,0.94,102.091,4
0.82,5,1,0.079,0.0797,83.971,4
0.454,0,1,0.0273,0.154,87.89,4
0.744,1,1,0.0351,0.11,138.016,4
0.482,0,1,0.0255,0.103,91.053,4
0.302,7,1,0.0395,0.134,145.38,4
0.213,7,1,0.0451,0.0978,84.819,3
0.527,0,0,0.0455,0.095,117.968,4
0.706,6,1,0.29,0.0734,119.793,3
0.233,0,1,0.0362,0.0871,89.423,4
0.606,10,1,0.0294,0.139,91.626,4
0.546,7,1,0.151,0.742,150.06,4
0.816,9,1,0.046,0.0391,127.603,4
0.665,2,1,0.0308,0.251,103.98,4
0.633,8,1,0.0465,0.117,101.092,4
0.332,8,1,0.0366,0.131,116.892,4
0.675,6,1,0.0853,0.108,75.993,5
0.482,2,1,0.0311,0.114,81.712,4
0.773,5,0,0.046,0.0754,114.071,4
0.681,2,1,0.037,0.1,94.985,4
0.577,10,0,0.0903,0.287,91.026,3
0.85,11,1,0.287,0.0847,114.989,4
0.532,1,1,0.0886,0.122,154.374,4
0.539,0,1,0.0344,0.304,129.829,3
0.489,7,1,0.0282,0.0857,136.095,4
0.671,11,0,0.05,0.398,118.449,4
0.466,6,0,0.177,0.379,134.993,4
0.476,4,1,0.041,0.438,170.062,4
0.601,9,1,0.206,0.0939,109.983,4
0.53,3,0,0.0517,0.351,110.052,4
0.464,11,1,0.125,0.243,148.046,3
0.441,5,1,0.0436,0.0789,117.357,4
0.321,9,1,0.0387,0.114,83.766,3
0.795,7,1,0.0392,0.0631,124.166,4
0.456,10,1,0.032,0.389,165.733,4
0.713,3,1,0.0393,0.13,120.028,4
0.748,6,0,0.065,0.196,101.033,4
0.632,6,0,0.0411,0.132,99.988,4
0.851,1,1,0.175,0.0746,125.984,4
0.634,10,1,0.0342,0.102,138.023,4
0.666,10,0,0.057,0.363,107.033,4
0.6,3,0,0.0555,0.108,106.892,4
0.671,6,1,0.0341,0.333,123.989,4
0.657,3,1,0.037,0.0927,127.987,4
0.487,10,1,0.0304,0.158,151.613,4
0.628,6,0,0.0496,0.051,97.856,4
0.529,2,0,0.0401,0.104,182.993,3
0.517,7,0,0.0519,0.132,118.039,4
0.583,11,0,0.0558,0.169,132.068,4
0.87,5,1,0.0461,0.0735,111.999,4
0.607,11,0,0.481,0.321,75.401,4
0.744,0,1,0.0394,0.134,118.965,4
0.687,6,0,0.0418,0.228,137.991,4
0.374,2,1,0.044,0.103,82.56,4
0.645,9,1,0.0778,0.325,127.235,4
0.27,0,0,0.0364,0.0694,103.928,1
0.552,11,1,0.148,0.669,89.986,4
0.739,6,1,0.0471,0.199,115.053,4
0.881,2,1,0.0976,0.0489,118.02,4
0.61,1,0,0.0344,0.959,101.105,4
0.678,1,1,0.0261,0.254,97.767,3
0.239,4,0,0.0449,0.0671,179.438,3
0.448,2,0,0.0608,0.0843,72.291,3
0.62,7,1,0.0365,0.139,80.826,4
0.49,4,0,0.0286,0.0814,109.985,4
0.435,7,1,0.141,0.384,148.016,4
0.129,2,1,0.0471,0.074,55.942,4
0.658,7,0,0.0815,0.109,126.904,4
0.604,0,1,0.293,0.118,81.677,4
0.897,6,0,0.105,0.132,125.659,4
0.541,4,1,0.0336,0.42,141.056,4
0.306,0,1,0.0289,0.0966,130.056,4
0.209,2,1,0.0491,0.104,66.685,3
0.579,1,0,0.0315,0.134,107.657,4
0.767,1,1,0.0945,0.108,125.017,4
0.787,7,1,0.122,0.137,123.968,4
0.511,11,0,0.0378,0.0752,128.021,4
0.433,9,1,0.0431,0.028,172.984,4
0.276,2,0,0.034,0.102,180.901,3
0.448,3,1,0.035,0.0813,137.915,3
0.489,0,1,0.0856,0.343,116.086,4
0.668,1,1,0.0267,0.113,105.945,4
0.379,8,0,0.0374,0.086,75.809,4
0.688,6,0,0.182,0.0991,169.926,4
0.597,1,0,0.0542,0.316,126.99,4
0.57,5,0,0.0744,0.106,146.886,3
0.429,7,1,0.0299,0.127,154.086,4
0.501,9,1,0.0389,0.108,136.188,4
0.636,0,1,0.106,0.372,156.036,4
0.696,1,0,0.153,0.155,92.928,4
0.252,9,1,0.0406,0.173,157.725,4
0.603,0,1,0.0291,0.0742,134.991,4
0.693,5,1,0.0726,0.328,87.904,4
0.687,5,1,0.0452,0.167,100.015,4
0.873,5,1,0.047,0.182,122.005,4
0.515,3,1,0.0261,0.191,88.964,4
0.398,10,1,0.0472,0.746,124.625,4
0.462,0,1,0.035,0.311,129.974,4
0.541,4,0,0.157,0.0796,134.938,4
0.524,1,1,0.37,0.349,200.031,4
0.623,7,1,0.0473,0.226,81.949,4
0.295,2,1,0.0327,0.0753,132.572,4
0.665,4,0,0.0492,0.159,149.997,4
0.673,6,1,0.0496,0.1,122.023,4
0.403,1,1,0.043,0.158,84.169,4
0.481,2,1,0.0518,0.283,125.031,4
0.472,2,1,0.0369,0.107,79.805,4
0.648,9,0,0.039,0.107,98.802,4
0.626,7,1,0.0257,0.0986,97.946,4
0.221,8,0,0.194,0.491,173.942,4
0.487,0,1,0.0269,0.3,132.347,4
0.212,2,1,0.0525,0.112,185.678,3
0.248,0,1,0.0367,0.148,77.047,4
0.354,9,1,0.047,0.119,163.958,4
0.513,0,1,0.0777,0.667,156.038,4
0.765,1,0,0.032,0.0801,122.028,4
0.57,10,1,0.0344,0.114,84.948,3
0.646,9,1,0.0265,0.153,115.984,4
0.864,1,0,0.0743,0.105,129.93,4
0.704,4,0,0.0425,0.216,102.98,4
0.588,8,1,0.16,0.171,155.165,4
0.821,4,1,0.0444,0.106,104.001,4
0.615,0,1,0.0385,0.101,141.122,4
0.547,11,0,0.0617,0.056,145.986,4
0.44,11,1,0.0634,0.0953,110.825,4
0.13,10,1,0.0373,0.108,90.223,4
0.558,6,1,0.0369,0.0556,139.933,4
0.565,7,1,0.031,0.137,70.984,4
0.58,9,0,0.0573,0.145,129.998,4
0.197,0,1,0.0411,0.809,181.128,3
0.733,7,1,0.0476,0.0948,110.037,4
0.491,2,1,0.0546,0.0606,99.683,4
0.553,1,1,0.0589,0.181,144.064,4
0.38,7,1,0.124,0.0956,96.325,4
0.48,7,1,0.0319,0.33,92.971,4
0.781,10,0,0.149,0.107,101.07,4
0.537,11,1,0.0946,0.186,136.599,3
0.502,0,1,0.0438,0.947,101.996,4
0.0818,0,0,0.0409,0.104,172.879,3
0.413,11,0,0.318,0.631,149.33,4
0.468,0,1,0.0368,0.0605,97.951,4
0.35,2,1,0.0374,0.14,113.544,4
0.532,2,1,0.0431,0.125,112.392,4
0.607,0,1,0.0482,0.0595,88.059,4
0.655,1,1,0.045,0.0953,91.494,4
0.399,3,1,0.0431,0.11,138.428,3
0.444,4,1,0.0312,0.174,145.443,3
0.706,9,1,0.0708,0.168,91.031,4
0.572,6,0,0.039,0.564,158.038,4
0.734,10,0,0.0766,0.0937,126.022,4
0.169,0,0,0.0416,0.175,126.634,3
0.786,7,1,0.0676,0.292,134.998,4
0.734,1,1,0.0383,0.108,127.986,4
0.528,2,1,0.0518,0.165,149.082,4
0.569,1,0,0.0499,0.0876,99.738,4
0.53,7,1,0.0284,0.103,148.095,4
0.554,0,1,0.0438,0.145,134.181,3
0.533,1,1,0.0324,0.0801,120.028,4
0.69,5,0,0.0622,0.116,102.04,4
0.305,1,0,0.488,0.11,76.374,4
0.664,10,1,0.0389,0.164,80.004,1
0.595,11,0,0.0337,0.685,135.953,4
0.596,4,0,0.0324,0.0938,110.464,4
0.509,11,1,0.0667,0.0615,138.722,4
0.345,0,1,0.0566,0.127,178.522,4
0.598,8,1,0.0404,0.0704,123.855,4
0.401,0,1,0.0338,0.078,130.037,4
0.799,4,0,0.0487,0.367,142.987,4
0.421,0,1,0.037,0.115,95.438,4
0.612,6,1,0.041,0.106,134.729,4
0.58,7,1,0.0345,0.105,136.318,3
0.754,5,1,0.0291,0.298,126.585,4
0.644,5,1,0.208,0.0885,69.536,4
0.689,4,1,0.0273,0.927,100.264,4
0.445,10,1,0.0335,0.128,116.24,4
0.455,11,1,0.0351,0.107,80.527,4
0.52,0,1,0.0417,0.11,99.539,3
0.222,7,1,0.045,0.0801,136.344,4
0.297,11,0,0.0805,0.657,171.611,4
0.781,7,0,0.0468,0.127,76.998,4
0.384,11,1,0.055,0.168,89.922,4
0.518,0,1,0.0289,0.409,89.759,4
0.298,10,0,0.0995,0.296,133.997,4
0.373,4,0,0.0449,0.134,130.702,3
0.64,11,1,0.0324,0.093,117.374,4
0.585,5,1,0.0459,0.3,77.987,4
0.366,1,0,0.0696,0.188,130.198,4
0.514,8,1,0.0258,0.085,101.0,4
0.442,8,1,0.094,0.0857,140.02,4
0.273,6,1,0.0295,0.108,174.863,4
0.504,11,0,0.0343,0.788,82.009,4
0.564,3,1,0.0317,0.107,109.024,4
0.669,1,1,0.0457,0.53,94.439,4
0.529,8,1,0.043,0.0942,104.031,4
0.322,6,0,0.0281,0.102,85.794,4
0.562,9,1,0.0324,0.131,98.857,4
0.734,7,0,0.039,0.0573,97.356,4
0.259,6,0,0.0356,0.098,149.225,4
0.529,7,1,0.0301,0.118,93.967,4
0.531,10,0,0.113,0.256,115.68,5
0.429,5,0,0.227,0.0812,115.785,3
0.542,6,0,0.0277,0.315,94.031,4
0.287,8,1,0.0476,0.0982,205.946,3
0.8,7,1,0.0353,0.0927,123.997,4
0.754,7,0,0.0435,0.0901,117.953,4
0.511,0,1,0.042,0.638,145.213,4
0.437,2,0,0.0396,0.0839,134.318,4
0.549,0,1,0.0338,0.106,119.58,4
0.605,7,1,0.0278,0.0982,119.914,4
0.291,2,1,0.0306,0.259,83.112,1
0.713,0,0,0.325,0.0687,172.872,4
0.39,6,1,0.0506,0.108,147.436,4
0.365,9,0,0.0907,0.13,165.648,4
0.661,4,1,0.0468,0.209,139.405,4
0.668,5,1,0.0301,0.136,141.729,4
0.434,10,1,0.0293,0.106,159.824,4
0.513,0,0,0.0446,0.111,116.625,3
0.565,9,1,0.0376,0.0582,82.006,4
0.643,2,1,0.0255,0.0462,124.731,4
0.321,0,0,0.0321,0.0998,65.825,4
0.553,7,1,0.0259,0.153,97.847,4
0.603,6,0,0.0394,0.0921,123.978,4
0.375,7,1,0.0315,0.11,132.025,3
0.297,6,1,0.0405,0.0871,125.035,4
0.692,2,1,0.0255,0.185,104.023,4
